date,n_transactions,avg_block_size_mb,avg_tx_per_block,avg_confirmation_time_min,median_confirmation_time_min,avg_mining_difficulty,avg_hashrate,miners_revenue_usd,avg_transaction_fees_btc,avg_transaction_fees_usd,cost_per_transaction_usd,sent_coins_usd,output_volume_btc,active_addresses,coins_in_circulation,market_price_usd,avg_transaction_value_btc,avg_fee_to_reward_ratio,sopr,mvrv
2023-04-11,385002.0,1.666888201298702,2500.012987012987,68.73945303228801,8.55,47887764338536.0,366599106.2932332,30278886.883851,31.05891418000001,951293.1338509904,77.24225542374087,5538417633.702715,963260.8709968252,793340.0,19342725.0,29656.24,2.5019632910915406,12095.879235053237,1.024669556420595,1.524007596955
2023-04-12,338102.0,1.9372407937500007,2113.1375,887.6565340777813,6.266666666666667,47887764338536.0,380882188.3566059,30739675.95887348,24.60478427,737969.7088734803,90.91834996206316,5793871314.410771,1182479.7309788892,714277.0,19343687.5,30234.98,3.497405312535534,8116.840100831214,1.0033369985950034,1.506773205338
2023-04-13,332042.0,1.7926685140845071,2338.323943661972,694.6517704956594,9.191666666666666,47887764338536.0,338032942.1664877,27603326.70721124,25.93528788999999,784076.7072112296,83.13203361987712,3142733102.7223654,778872.4000004624,720191.0,19344687.5,29899.24,2.345704459075847,9431.703677506988,1.0137730070038902,1.528589539867
2023-04-14,315959.0,1.7771835642857152,2256.85,775.1670469050166,8.866666666666667,47887764338536.0,333271914.81203014,27977114.940560613,27.739714300000003,848602.4405606199,88.36320117669919,3725625623.497133,1029306.275224179,729076.0,19345575.0,30407.6,3.2577210183099043,9583.675053226209,1.0134575594374533,1.531450017782
2023-04-15,276185.0,1.835977879746835,1748.006329113924,943.2021668478044,5.466666666666667,47887764338536.0,376121161.0021483,31009798.333244104,21.196562720000006,653210.8332441002,111.33018476135877,1462605812.374483,768118.8016758239,644020.0,19346450.0,30486.05,2.7811749431570285,5817.742896641677,1.0026057572229454,1.525286478334
2023-04-16,232268.0,1.870822879032258,1873.1290322580649,235.34914442100904,7.729166666666667,47887764338536.0,295183695.9763696,23967480.70486132,15.947947189999995,483124.45486133016,103.18890550941722,1063225848.165696,634651.9199273577,558992.0,19347437.5,30319.32,2.7324122131647823,4681.941847103313,1.0040293766950583,1.523487449103
2023-04-17,316193.0,1.7898713096774204,2039.9548387096768,356.86456242740616,7.816666666666666,47887764338536.0,368979619.9704619,29788462.913373288,20.837154240000007,620756.6633733102,93.57318785142265,3697555658.5764194,1100206.0671141814,665181.0,19348212.5,30315.39,3.479539607499791,6589.09163029957,1.000373393986166,1.481199761253
2023-04-18,312522.0,1.7747481987951808,1882.6626506024097,498.6041342245971,5.908333333333333,47887764338536.0,395165270.4199787,31642501.63757007,20.36349198,610251.6375700602,101.24887731926094,2422892168.755929,799434.5492856022,680093.0,19349181.25,29447.1,2.558010473776573,6027.243498669094,1.0114324311777028,1.524898878521
2023-04-19,301722.0,1.7893579136690647,2170.661870503597,341.7474451201936,9.616666666666667,47887764338536.0,330891401.13480145,26367118.299820937,20.905920229999992,617230.7998209299,87.3887827199241,2806672447.3950105,786134.4406258309,680099.0,19350218.75,30393.64,2.605492607850376,7063.043798185384,1.0113170309206791,1.445557031038
2023-04-20,296683.0,1.6836805037593987,2230.6992481203006,935.8175176905622,9.233333333333333,48296984989381.2,319313867.4340018,24467944.962969966,21.23996344000001,607694.9629699596,82.47167840075086,4050944568.931296,788964.6979591247,675813.0,19351087.5,28829.57,2.6592851560727264,7368.529109072029,0.9985748737857892,1.418296444501
2023-04-21,352218.0,1.7731894965517234,2429.0896551724136,75.83846788299779,10.6,48712405953118.0,351118490.9644334,26017667.26176897,24.09019709000002,673592.26176896,73.86807960345291,3574778822.6395483,838265.8303889454,771581.0,19351918.75,28243.02,2.3799630637529754,9118.85438724027,1.00204591797055,1.370138666353
2023-04-22,354752.0,1.6861164899328858,2380.8859060402683,195.11778569797468,9.258333333333333,48712405953118.0,360804518.3013832,25972883.28916762,16.3903462,449452.0391676201,73.21419833903013,1388897603.2660651,553571.7770469534,652782.0,19352825.0,27267.99,1.560447233692702,6138.864446570323,0.9983008005194016,1.396814023725
2023-04-23,432760.0,1.60178400680272,2943.9455782312925,47.590972398229965,10.966666666666669,48712405953118.0,355961504.6329083,25740162.14096608,13.67490748,377430.8909660697,59.47906955579553,1135637672.6980305,487623.2553658754,604273.0,19353756.25,27816.18,1.1267752457849047,6345.608527248615,1.0055977509814236,1.385375480736
2023-04-24,360173.0,1.7155766737588656,2554.418439716312,53.57581948986294,13.7,48712405953118.0,341432463.6274834,25151563.91860913,20.560218520000003,573245.16860912,68.89329439741736,2117557490.949825,815330.5543160394,634746.0,19354675.0,27590.55,2.263719252459344,8208.930179514264,0.997979704648412,1.381178300296
2023-04-25,369843.0,1.5970774639999998,2958.744,54.064474555599865,13.666666666666666,48712405953118.0,302688354.2796839,22252108.61633086,26.715879630000018,735508.61633085,60.16636415000651,2588478713.9496126,797672.5708803484,663868.0,19355556.25,27516.48,2.1567869903725323,12224.58140393997,0.9991189929735624,1.420027669157
2023-04-26,436461.0,1.6074717538461532,3357.392307692308,58.894584035687885,10.933333333333334,48712405953118.0,314795888.4508713,24384973.37872218,33.09136423999998,957979.62872219,55.86976471831888,2963529477.807014,897233.8573899134,668682.0,19356337.5,28301.71,2.055702244621887,17146.655862112166,1.011109441503982,1.423548393886
2023-04-27,418912.0,1.559151015384615,3222.4,120.22122097051722,13.325,48712405953118.0,314795888.4508713,25220465.91221518,41.76462098,1229872.1622151798,59.38684780391678,2759095405.121972,869057.0062128896,673213.0,19357150.0,28429.72,2.0745574397794515,20428.179598710405,1.0057002593638678,1.477024680925
2023-04-28,483522.0,1.608638081632653,3289.265306122449,136.04316773206185,11.008333333333333,48712405953118.0,355961504.6329083,28310744.88306382,45.87162396000004,1345019.88306382,58.55109981151596,2242009223.6435246,863516.8474436153,725813.0,19357962.5,29480.35,1.7858894682012718,22971.72704515584,1.0076742939927126,1.470212541775
2023-04-29,486031.0,1.6043195547445264,3547.671532846716,72.83263538860582,10.15,48712405953118.0,331746436.2905336,26352027.40424048,42.83166169,1255139.9042404792,54.21882020743631,1392685430.2644625,589539.4343604173,628996.0,19358881.25,29329.63,1.2129667333162233,23149.524453657003,1.0085175873612524,1.463534273428
2023-04-30,568516.0,1.6470233513513513,3841.324324324324,68.88417129510246,9.779166666666669,48712405953118.0,358383011.4671458,28548026.97705134,47.64650049999998,1399370.7270513396,50.21499302931024,930842814.8253764,676938.3538977067,612597.0,19359737.5,29244.68,1.1907111741757606,27867.587798618908,1.001856446067917,1.470402257877
2023-05-01,682281.0,1.664010846153844,3748.796703296703,86.22655201105653,9.15,48712405953118.0,440714243.8312197,35120914.85198403,69.26942018,2014627.3519840287,50.51210468617588,2578412163.433788,816867.80037674,697731.0,19360662.5,29264.14,1.1972600737478254,39137.41911712661,0.9967618113830876,1.408272273073
2023-05-02,457708.0,1.6445938527131787,3548.124031007752,72.18121140619263,12.583333333333334,48712405953118.0,312374381.6166337,26436400.04866268,114.14121359000002,3273981.298662669,56.371797572660384,2767795701.605001,673165.5041069923,620729.0,19361800.0,28086.65,1.4707313486043334,56684.24707940134,1.003717062633283,1.436592482997
2023-05-03,489559.0,1.5979772624113475,3472.049645390071,172.38191138042322,10.75,48712405953118.0,341432463.6274834,28706505.87215897,124.19698519999992,3544855.872158977,58.63747959318279,2422988601.261196,951363.8871065668,728440.0,19362606.25,28678.29,1.9433079304160823,60453.75580179443,1.0220751764266731,1.45181633614
2023-05-04,491123.0,1.5963185958904111,3363.856164383561,196.77985728293308,11.483333333333334,48484851384225.305,351888475.1483047,29770202.04218574,113.47645017000004,3288495.792185752,60.61659104172629,2761594919.1768866,838973.7156321363,680011.0,19363487.5,29007.66,1.708276166321138,54250.75438376384,1.0026446625414345,1.442232154866
