Date,Price,Total Exchange Balance,Inflows,Outflows,Netflows
2017-09-25,3918.89066741908,1474527.1861336995,11558.985921625153,-9691.137897536279,2786.333294299297
2017-09-26,3886.10247566704,1465725.9652383905,11248.78570210481,-10092.208939309196,2634.1019496635336
2017-09-27,4199.96833042927,1448754.8838896404,10741.403912450489,-10793.337690424583,2374.859505750012
2017-09-28,4187.57624589632,1465109.1015932402,11221.938528457124,-10180.128874326278,2223.197254519915
2017-09-29,4156.6599836784,1468826.17143675,11347.369128833314,-10127.208795410525,2018.1477153794917
2017-09-30,4335.46700968998,1462910.2462380202,10857.370614490428,-10112.949316544491,1800.3139381681444
2017-10-01,4382.81228425359,1460744.65265725,10317.994404279067,-9727.334098247524,1597.448085540887
2017-10-02,4391.75056039515,1463856.0740842696,10011.201152919795,-9252.49010548902,1438.2472566820184
2017-10-03,4311.3560516755,1469122.38238447,10319.635846069143,-9260.418315120418,1327.4794492625026
2017-10-04,4215.18233353665,1463566.7910886004,9908.774063149196,-9290.543787321723,1191.508177051907
2017-10-05,4317.5286219966,1464490.00728096,9654.999044186583,-9016.436373923609,1097.5074675739697
2017-10-06,4362.98077263762,1466408.58083217,9465.274307777478,-8741.377578784699,997.3675748823239
2017-10-07,4427.34948296695,1468885.08102895,9501.057651390982,-8660.320691212384,923.3904040488358
2017-10-08,4599.58477252053,1474112.6194270402,9539.230086793583,-8355.546364087559,885.1843954849135
2017-10-09,4770.75881246194,1483293.0443032198,10196.212596916675,-8479.412797312389,874.3952365931573
2017-10-10,4742.20458606231,1488079.8097861898,10098.990767058229,-8177.526588562899,929.0300520002799
2017-10-11,4817.07600124196,1494606.8018330596,10061.611792783013,-7833.112423062706,1091.9181339784516
2017-10-12,5421.25647434388,1501117.3260409292,10104.698156691476,-7590.730464427856,1197.0722795593642
2017-10-13,5622.40153731086,1505302.7973949602,10103.640005350046,-7478.238735635331,1297.4466321516445
2017-10-14,5806.27483791041,1509657.3758398998,9939.749297667378,-7199.069549604311,1440.0365214457254
2017-10-15,5690.44331204367,1510176.8732086902,9691.212909763552,-7086.751986985356,1583.879422641915
2017-10-16,5751.40129531868,1510691.9447579205,9362.06783575465,-6896.899537879664,1705.7692262450728
2017-10-17,5593.76039096768,1501062.8458377393,8889.564109670338,-7230.68029299902,1748.6025323681151
2017-10-18,5574.30718034196,1504477.4095613998,8859.959553411649,-7084.0304096077525,1831.2953086521454
2017-10-19,5700.81918297269,1506304.3376880696,8609.18862418554,-6829.859548190568,1912.7786233472882
2017-10-20,5997.44676407611,1513954.0850853196,8746.012166142502,-6575.321868730528,2016.1210210915167
2017-10-21,6015.72355500754,1511053.4548904796,8446.303931831002,-6613.701667235827,2086.9685428355583
2017-10-22,5998.8322636531,1510058.28836913,8405.829169927601,-6696.164824395438,2124.53858732314
2017-10-23,5889.67205804932,1495206.56550735,9615.89169710576,-9010.319832061075,2045.1651634260254
2017-10-24,5518.76621298187,1506002.6218912406,10385.497221782713,-9100.559722148339,1999.6989720788142
2017-10-25,5744.79368689478,1505834.8369033698,10231.951856249194,-9043.862522448448,1925.3839695131314
2017-10-26,5890.7143073772,1504928.4697888405,9839.615981863915,-8791.157077951886,1820.7047703451603
2017-10-27,5778.70098330099,1502806.2889166698,9496.927991326324,-8659.845072486429,1692.9677452826731
2017-10-28,5752.94430332497,1507687.12324328,9533.959637513903,-8427.293291489332,1576.2525022799236
2017-10-29,6150.6172754481,1520555.38331058,9915.89789935964,-7976.958638583376,1528.715240708357
2017-10-30,6122.68802594184,1523627.3344126604,9655.993568278996,-7641.520184749151,1496.5227468265614
2017-10-31,6441.30502982215,1522382.8590043003,9504.736059054398,-7707.525928317206,1506.4031978312669
2017-11-01,6764.76070077104,1519819.0138613605,9739.385631878104,-8232.912519386058,1487.156338451849
2017-11-02,7032.25214392954,1518556.0248281506,10001.237754949565,-8679.39545217099,1454.478711793535
2017-11-03,7188.67366219272,1515670.3013461002,9770.386046099593,-8729.048128976257,1373.810684630061
2017-11-04,7391.49952088129,1524395.4430439402,9991.523108366953,-8437.931605862506,1353.881344480723
2017-11-05,7390.66234544484,1533299.9175246304,10103.656398562487,-8074.239364179004,1376.7208222558174
2017-11-06,6960.1621482044,1522241.13462795,9684.700114845657,-8527.829742533071,1416.0992870606674
2017-11-07,7123.99769896864,1520381.8388645905,9439.145865281282,-8483.353235346865,1392.5889392249562
2017-11-08,7469.00986966581,1534683.8557378396,10067.85964405253,-8222.318731230407,1439.5497662979117
2017-11-09,7135.42130100834,1538699.7513189204,10288.444827688361,-8298.213603649048,1506.8192177355747
2017-11-10,6591.12867536599,1552668.20718975,10807.58821218047,-8018.808678355112,1646.226118805965
2017-11-11,6361.58733124931,1562692.06348139,11620.854327987774,-8349.736343641436,1800.8298072575194
2017-11-12,5909.64478984117,1620868.7320422507,15601.496754806587,-8603.242065359342,2162.209480734018
2017-11-13,6525.63696624771,1618795.371392091,15758.83989152882,-9365.359558055387,2474.9956914442746
2017-11-14,6595.5484387382,1624215.00556219,16214.956850826227,-9886.399594911029,2798.663343242704
2017-11-15,7282.06873893743,1597967.48343677,15549.29748209515,-11392.478851602295,2987.973737385619
2017-11-16,7845.32197996491,1611705.86598146,15859.520438482805,-11063.930880376807,3236.098541337578
2017-11-17,7691.52088030621,1620758.8602003,16717.088245029954,-11637.671709541688,3524.5327283636443
2017-11-18,7780.48655229919,1604244.43528479,16037.458836080617,-12397.631730658908,3673.5495571434485
2017-11-19,8033.55335558651,1601067.3362036804,15201.304426086575,-11916.439066433644,3763.2244375198375
2017-11-20,8255.86735318535,1598838.2981527096,14674.237789176137,-11756.965990231402,3888.9673965649918
2017-11-21,8096.86043186047,1585052.0970885998,14331.634343707728,-12527.927402299974,3949.5327045273734
2017-11-22,8244.96953667233,1564133.06789843,13602.055085211214,-13313.197219241974,3838.341058323596
2017-11-23,8035.89384887156,1552608.12286407,12842.949284624463,-13341.678278677175,3660.558185602737
2017-11-24,8215.45790308875,1563235.8204004003,13253.11256160149,-13010.079786962027,3478.719131375173
2017-11-25,8771.86320657029,1569990.0332837498,13061.165411636724,-12384.05396308322,3293.4329502471137
2017-11-26,9349.11993048534,1567381.4882562098,13094.024061577604,-12369.70971143034,2845.294354582829
2017-11-27,9754.44971883422,1565368.3536865292,13093.018310783102,-12551.200555290983,2427.318456155592
2017-11-28,9926.71193188782,1569514.80768572,12858.55553204423,-12076.428693638918,2031.1448549048855
2017-11-29,9863.79571336632,1578918.0750429295,13248.155490569283,-11891.285950910324,1831.148491273893
2017-11-30,9953.82325550451,1590012.5985496002,13414.864557191324,-11408.818086398303,1631.8954136086802
2017-12-01,10862.8696926667,1596691.27715512,13230.28249246657,-10912.727212691749,1434.6196096291485
2017-12-02,10923.7412301263,1590731.78959358,12892.190614756799,-11126.438191069627,1300.757132362396
2017-12-03,11285.9738172302,1589268.53594242,12664.515406133007,-10953.103387435653,1188.3676080084265
2017-12-04,11625.1906745117,1597512.1357145004,12642.817961853474,-10495.926759597276,1133.340422530674
2017-12-05,11703.7031175535,1591977.00585446,12101.652899833241,-10466.89643506346,1121.2725313422475
2017-12-06,13919.9784305021,1580059.6863254602,11609.487707016358,-10878.202975164564,1152.874450333859
2017-12-07,17144.1105617705,1576006.1911541398,13314.037632646607,-12901.738227672928,1217.9479074071728
2017-12-08,16241.2541724968,1595493.7411960508,14515.647214427494,-12831.664433658065,1320.8729078450276
2017-12-09,15065.9111393024,1594199.8141118495,14484.345198745668,-12998.88974230753,1378.6117655510732
2017-12-10,15049.9021805681,1610630.8669499508,15200.682340321953,-12714.007058439694,1504.4946892464304
2017-12-11,16779.8391399303,1600581.8901210004,14849.160813137823,-13198.195671977715,1583.71950250843
2017-12-12,17220.05994923,1606574.0871469104,14636.789137024634,-12696.408536881201,1666.4519140611533
2017-12-13,16525.0947350353,1646881.2910291404,16735.17100829366,-12237.002189344455,1890.8304340104569
2017-12-14,16607.882713269,1648394.0137994806,17218.242506660754,-12919.103424285491,2054.622763409189
2017-12-15,17644.1918548274,1648310.01396638,17356.361529704704,-13349.431708361124,2175.292373521243
2017-12-16,19587.6137328711,1652231.948979339,17163.570231607722,-13162.30673082305,2334.9717361710645
2017-12-17,19179.6689844765,1681103.2418859296,18103.440984727204,-12495.395523555515,2613.302696347803
2017-12-18,19007.0093317691,1683162.4309347102,17663.269111886722,-12291.81407820781,2843.6286843065677
2017-12-19,17737.6603189445,1683242.77288047,17316.818568525607,-12298.10440737462,3085.3399483337967
2017-12-20,16456.2284240584,1691080.2063877792,17064.926069338562,-11858.29728511031,3405.0073806464006
2017-12-21,15651.9466103934,1682546.1093574096,16328.562240686653,-12037.981844098289,3682.0274514760213
2017-12-22,14140.9901934735,1708887.3742189596,17857.03920812422,-12096.413180538404,3973.216254820049
2017-12-23,14800.6959575694,1705187.41559953,17105.050357760603,-11975.12997330918,4233.53517824957
2017-12-24,14170.8777917799,1715227.4175027204,16843.217372849223,-11403.978220481902,4444.432597569932
2017-12-25,14073.4036707208,1721816.2044775293,16912.462591661944,-11396.58691779844,4720.497635620174
2017-12-26,15761.316969773,1732624.47663538,17111.71745701448,-11243.01535088521,5001.092028904877
2017-12-27,15382.4960605053,1734700.0634663897,16892.148441362177,-11276.320686907526,5080.924810012409
2017-12-28,14456.9688747131,1744174.1527503296,16808.652944808033,-10935.607755054358,5193.346674825152
2017-12-29,14487.2233182562,1741854.9632235994,16882.674092151497,-11555.777883496732,5287.629988204522
2017-12-30,12743.8168862644,1779396.5670867197,19439.815334220733,-11965.271948601618,5535.72140854984
2017-12-31,13896.6330974021,1821303.2408971407,21404.33457136802,-11650.855824095508,5831.82378612847
2018-01-01,13436.4011349653,1828801.91786322,21593.77458126082,-11990.615952734477,6134.088328617571
2018-01-02,14732.4533557963,1834243.8406544,21409.981785474094,-12084.238879437513,6441.733238966543
2018-01-03,15068.4868529477,1832394.56422194,20370.27677843115,-11789.53516162767,6682.741298436202
2018-01-04,15150.0443934424,1807939.787536611,19187.817343235074,-12809.443613240492,6831.8693936795025
2018-01-05,16929.9935842188,1820231.52458182,19401.145236042736,-12628.547285033794,6904.15310249544
2018-01-06,17094.0758082781,1822552.2131495,19197.306160492553,-12721.502168372206,7000.287645900363
2018-01-07,16162.8132779126,1829105.27862533,19224.46859324972,-12993.707168882062,7056.824951043243
2018-01-08,14998.2501270315,1854752.14363729,20445.796158165074,-12920.627827957931,7200.345855067789
2018-01-09,14415.4660292176,1854763.52029182,19663.84680448807,-12639.59791932607,7282.884910712984
2018-01-10,14850.2836846479,1845925.1594825096,19202.67347535286,-13235.931903155664,7307.95018340888
2018-01-11,13310.7766238752,1849102.5694787896,18837.124684056005,-13056.338550253286,7301.360250840955
2018-01-12,13797.8222793959,1861780.2910541792,18791.658865166268,-12551.077035257731,7366.623509501939
2018-01-13,14218.5180089983,1856946.1716272596,17975.648858319182,-12473.380445532555,7225.7467257281905
2018-01-14,13655.2421810491,1863435.183591931,17503.67393639257,-11919.929286813713,6927.90857589293
2018-01-15,13574.7977354383,1867963.7235627796,17040.03135903573,-11526.633688038795,6635.782793212258
2018-01-16,11467.3809782847,1872494.6332247704,17211.494890352686,-11763.596419956211,6358.793904952251
2018-01-17,11136.8087350582,1877338.9050320096,17300.735081532508,-11893.0783886798,6132.1449818129095
2018-01-18,11289.2109114092,1892203.9145771093,17487.369288618338,-11449.222405615812,6107.843064170621
2018-01-19,11511.0983547337,1898484.3342361995,17447.314289323782,-11393.015887915422,6056.535953484865
2018-01-20,12763.7794623906,1906642.20110124,17336.721403654195,-11142.185104670394,6036.445403975113
2018-01-21,11455.5263964957,1924568.2208889609,17808.14232934258,-10919.51379777637,6083.435911632152
2018-01-22,10781.2688813604,1925682.9865783595,17244.849651720408,-10741.145309631944,6010.474198195103
2018-01-23,10801.0831317507,1930897.67952053,16981.54559385838,-10563.775345097814,5967.154295595001
2018-01-24,11354.2290994051,1927206.5489163203,16212.610728721824,-10468.767203492622,5951.233006525858
2018-01-25,11137.8786024598,1930070.33525731,15754.778021485032,-10202.938308538447,5934.879690750419
2018-01-26,11091.2165104278,1928580.1842630203,15640.311376884694,-10557.93771108722,5852.150536171057
2018-01-27,11333.3978749912,1930487.1408604,15139.238688097714,-10268.559493528068,5807.037020584129
2018-01-28,11597.0801648611,1926870.7709607095,14516.930164828536,-10381.454243209531,5703.589254301282
2018-01-29,11149.4312105262,1923187.14206558,13860.2276679233,-10246.025400754232,5567.932439742149
2018-01-30,9937.72638116063,1908526.53833855,13235.074143212414,-10839.192275656615,5349.931253824958
2018-01-31,10087.7241986694,1900466.95614399,12694.636857923586,-10995.785927842175,5085.016556484152
2018-02-01,9014.02620724136,1905700.0258597,13742.462132653342,-11807.996616863364,4791.896458826113
2018-02-02,8799.12191061768,1916420.2338711096,14162.197540593123,-11642.015858428475,4539.459550308705
2018-02-03,9208.45991916458,1918848.26465386,14105.651806223585,-11591.613517353244,4276.5668353006
2018-02-04,8176.46061575835,1911688.1702035505,13663.726887845345,-11665.917448253695,3927.2226144452748
2018-02-05,6891.93441441688,1921929.3049414293,14372.50522256499,-11825.140763087447,3644.6269085444947
2018-02-06,7714.39205723283,1933356.35460443,14632.441311926656,-11493.09783888095,3410.453567422005
2018-02-07,7575.61119670205,1938867.5875077096,15012.871507181544,-11715.40207212022,3235.712560981442
2018-02-08,8222.7536494557,1966969.73097318,16067.060326778772,-11115.94595635687,3192.8036079439644
2018-02-09,8677.91052745248,1977550.9221131091,17661.07304427019,-12334.620222547746,3210.2378333671763
2018-02-10,8537.39320806801,1958814.6919042307,16756.541713038176,-13034.267760022563,3128.208887541888
2018-02-11,8073.29364921771,1964330.3217665104,16523.537970093625,-12616.500289793728,3111.8918703048093
2018-02-12,8883.2563239916,1971616.588234251,16624.61484734605,-12492.295247883476,3148.900251182917
2018-02-13,8519.18610381314,1974623.84832585,16091.855572866312,-12034.539940594575,3267.57409151977
2018-02-14,9483.45790621643,1958970.9751622204,15383.560066665892,-12640.257020787607,3342.1778140766896
2018-02-15,10063.9019980228,1959723.76368215,14930.881130678832,-12320.2790531971,3390.473282768958
2018-02-16,10236.5,1953563.7459306691,14243.622476858243,-12217.728387973964,3355.1670261060754
2018-02-17,11101.7,1950855.9655806292,13731.562538483693,-12021.246745527704,3297.7582763979076
2018-02-18,10593.2,1945972.6212047,13151.588757375448,-11891.490309011851,3245.0646341673328
2018-02-19,11230.0,1939001.5026034203,12463.140841375085,-11751.790196321057,3113.9207902799394
2018-02-20,11403.7,1946792.0829066,12464.068105943408,-11280.76881701432,2974.203348557324
2018-02-21,10690.4,1948911.2598619503,12739.170298352514,-11493.479164995362,2827.647755578454
2018-02-22,10005.0,1965968.71879382,14487.192140300343,-12187.383153709005,2638.2687995905567
2018-02-23,10301.1,2002500.4713005,16307.728845948322,-11725.790291351066,2585.0892090816146
2018-02-24,9813.07,2034177.01806999,17992.2044597211,-11603.95869079766,2775.5157673607446
2018-02-25,9664.73,2034753.8883765896,17181.62628828436,-11207.858883515815,2923.1393191085044
2018-02-26,10366.7,2029977.03114974,16171.393745676734,-10914.334649682765,3003.4778545750323
2018-02-27,10725.6,2027994.2576508,15472.657091793619,-10698.253502128577,3054.698422960268
2018-02-28,10397.9,2026769.97933887,15281.99914160271,-10907.50767871067,3171.211881318393
2018-03-01,10951.0,2039164.60568454,15613.440549103196,-10704.273427359292,3335.3950987656904
2018-03-02,11086.4,2043628.5477524693,15156.816822818317,-10277.331371328677,3539.223053237501
2018-03-03,11489.7,2039924.4519317304,14280.682302023766,-9973.435602016101,3724.718118026906
2018-03-04,11512.6,2043759.6124257303,13987.363151712188,-9826.802198771691,3931.89401121097
2018-03-05,11573.3,2041764.7176036693,13745.180666046705,-9994.98343143958,4148.954481893333
2018-03-06,10779.9,2042072.6360863703,13401.042100534256,-9880.330116054272,4315.912531575539
2018-03-07,9965.57,2037743.45401446,13006.080445177973,-10008.694731123986,4441.0335730538845
2018-03-08,9395.01,2025803.5702473093,12684.983130848108,-10683.415382207719,4419.730627485959
2018-03-09,9337.55,2019391.5112450905,12095.831669859564,-10655.172371276538,4195.353537770657
2018-03-10,8866.0,2035705.3938749493,12778.66506673159,-10346.457546063437,3912.779377180993
2018-03-11,9578.63,2045269.2392289697,12695.692056089492,-9740.968679864542,3697.133375142165
2018-03-12,9205.12,2040525.4075414292,12047.278440451519,-9605.792068477575,3496.0210377121625
2018-03-13,9194.85,2041984.0396054103,11862.123924216758,-9486.161172775735,3324.7038349818754
2018-03-14,8269.81,2041023.7901759304,11463.064094124305,-9309.515488078017,3166.0650594928925
2018-03-15,8300.86,2044669.1483464893,11433.62783370535,-9180.62525669148,2976.3390205836045
2018-03-16,8338.35,2038537.80988842,11059.945981544326,-9365.899473536048,2748.8076674777926
2018-03-17,7916.88,2044646.4964173296,11111.556757016706,-9123.200914281642,2583.172606244035
2018-03-18,8223.68,2047788.98100666,10957.362786352922,-8954.5250271782,2429.0495209750507
2018-03-19,8630.65,2056178.3858428092,11271.175800502728,-8842.566902862984,2334.6503540488084
2018-03-20,8913.47,2051929.80306858,10832.01528400988,-8848.552497828121,2224.846839884649
2018-03-21,8929.28,2055728.92405699,10682.18151543122,-8577.674849100915,2161.0697650472434
2018-03-22,8721.57,2050642.3243581692,10185.727921091808,-8560.628345771522,2134.1791812386646
2018-03-23,8820.54,2070536.52508139,11392.351936774356,-8549.312284927419,2234.349206471801
2018-03-24,8682.62,2073724.99958486,11092.2324358474,-8226.16379389226,2265.339286563729
2018-03-25,8494.44,2070919.5226231,10527.414540158903,-8116.3156051181095,2226.508969336289
2018-03-26,8210.22,2066758.1947433297,10106.233650949649,-8133.2965035629,2193.0411675800606
2018-03-27,7840.16,2069437.0664104195,9818.448556696336,-7798.449107996043,2167.6152173842943
2018-03-28,7980.12,2071420.9558462496,9688.925175331908,-7671.3330608229735,2157.9040394173408
2018-03-29,7162.96,2069405.40053902,9472.473064484451,-7723.757444758108,2121.883542468232
2018-03-30,6895.3,2070395.4732649096,9511.21981394349,-7813.0803871395665,2122.1758938107787
2018-03-31,6978.18,2066642.81280732,9212.483920525923,-7877.7311526815965,2075.4899598900124
2018-04-01,6844.23,2047328.62464897,9037.47965527019,-9069.349615838823,1930.153694194059
2018-04-02,7075.72,2049493.7046787303,9069.947401817513,-8955.354029697568,1764.8668709426452
2018-04-03,7458.04,2056956.6307225805,9217.03735694635,-8612.555140044396,1666.3682588512306
2018-04-04,6852.8,2055926.5495818,8963.52709959259,-8468.01577320277,1551.4400202840532
2018-04-05,6811.29,2060710.31073424,8900.980832240413,-8119.586184113917,1491.1753826273539
2018-04-06,6629.87,2060690.7112587309,9828.514699931053,-9100.519660046984,1340.1007674871491
2018-04-07,6903.16,2067091.839385,9938.407277338318,-8832.20336502852,1214.3961439410534
2018-04-08,7023.38,2067957.7166340407,9813.585616485765,-8641.403481727286,1125.902086778031
2018-04-09,6763.45,2063671.39964912,9695.848990930048,-8887.566797483469,1042.712447210876
2018-04-10,6839.1,2068553.4563078403,9677.33589747271,-8597.468739674572,975.5601407178648
2018-04-11,6939.18,2070657.5802993304,9599.518642715197,-8451.367696004269,913.4572001608642
2018-04-12,7926.60058295964,2076621.8059173303,10094.78434310352,-8625.561751639985,893.4934124278061
2018-04-13,7858.3203968254,2081053.9753052504,10227.899244483953,-8561.146866589981,891.2514803628093
2018-04-14,7994.16274647888,2076591.5990224795,9667.092413795024,-8408.948613278648,885.7794112679553
2018-04-15,8355.63547872341,2078258.63894758,9327.205247441356,-7996.088371952738,983.1356138434726
2018-04-16,8052.68,2066857.1711683092,8957.712164778599,-8475.434266273893,1009.3987942995265
2018-04-17,7906.81,2055821.5443881496,8674.903132825362,-8960.485546231634,945.82274927751
2018-04-18,8162.99,2037088.6553483808,8426.02660049967,-9941.429455663523,802.1860220236757
2018-04-19,8282.55,2050382.6360697604,9436.63204072036,-9964.742657447954,708.6499316769547
2018-04-20,8836.46,2048675.03900088,9252.343986117668,-9859.08703298876,613.3114969087288
2018-04-21,8883.36,2043515.2386229096,9096.20510400249,-10006.485306280174,469.27691729533694
2018-04-22,8802.53,2027040.28516965,8927.276655148993,-10851.108407492164,248.13306821664742
2018-04-23,8930.91,2045441.7935505505,10143.164994009057,-10711.974070802684,149.7694060566324
2018-04-24,9732.61,2056988.5116296,11586.592056018455,-11347.699322422504,89.69980432790443
2018-04-25,8826.28,2102971.321986739,14663.443851802558,-11374.956609970339,242.58096826513915
2018-04-26,9280.92,2087397.3093023696,14202.797865433055,-12171.810618680978,282.70701507146333
2018-04-27,9011.78,2090364.8013470403,13634.924942508183,-11541.50404256158,313.18333807522265
2018-04-28,9343.42,2088649.5473851603,13170.558292792974,-11331.049050301475,354.70944107344576
2018-04-29,9415.09,2090741.51484392,12913.57116265077,-11051.324705741376,392.6472683177872
2018-04-30,9247.19,2088829.1310273795,12323.590245683383,-10712.985807003945,473.242021187411
2018-05-01,9105.53,2086739.1019907,11736.46059538049,-10372.565055058352,591.0618750251547
2018-05-02,9233.72,2088635.0293544205,11771.417535208453,-10372.053206659795,799.2595310046203
2018-05-03,9755.31,2090397.87731788,11518.483404799894,-10094.886833923807,938.6671872620265
2018-05-04,9715.82,2083469.7385789396,11376.115852003235,-10509.301635114889,1043.921277530558
2018-05-05,9843.13,2081687.8570326096,10943.00205774368,-10252.767558403226,1158.2437562175683
2018-05-06,9646.74,2079967.2970601,10531.038064320772,-10065.576529770347,1328.907562424254
2018-05-07,9369.84,2085127.06038278,10816.941133264054,-10038.526146171655,1425.1378527018273
2018-05-08,9249.75,2084038.2077805505,10913.428314354449,-10259.49783321688,1454.7834060976575
2018-05-09,9324.28,2080790.4705268096,10665.178785734151,-10271.35948692175,1248.0214101676706
2018-05-10,9040.52,2064111.32796748,10635.070181847212,-11379.448340244302,1049.7810240855874
2018-05-11,8462.5,2066109.06292973,10794.775541832727,-11356.346158853346,860.1387728736429
2018-05-12,8499.34,2071924.0968033504,11095.567111655215,-11232.030762633123,718.9978519115425
2018-05-13,8723.64,2066598.8413527692,10477.90863024353,-11015.751734528247,547.5628832548203
2018-05-14,8719.89,2058623.89839326,10240.059158395961,-11273.708919695699,358.687583256308
2018-05-15,8515.22,2051690.85166326,9661.74242086423,-11088.685313410657,159.3419809085535
2018-05-16,8358.62,2044139.17481064,9252.145158147281,-11087.403648031945,-71.70250612239805
2018-05-17,8085.7,2088094.45253763,12066.449416698135,-10849.005492124483,-86.42769514400045
2018-05-18,8251.45,2099823.5460625803,12386.367929834927,-10468.147365236182,-11.327241736114827
2018-05-19,8241.68,2099292.840722209,11735.22894617993,-9980.270108579109,64.72449671105434
2018-05-20,8515.58,2097220.07097282,11061.526633148602,-9570.52970134717,137.97702508612642
2018-05-21,8409.37,2097977.48385969,10761.067473029363,-9318.976144223356,185.3824780656702
2018-05-22,8049.56,2093762.3406109,10168.850529248071,-9103.908172281797,214.74046919629222
2018-05-23,7566.26,2099208.7881266493,10209.406405134861,-8852.363704249678,283.54214077292005
2018-05-24,7593.13,2097881.69515012,9872.669494793205,-8694.569172402367,420.86203225777257
2018-05-25,7453.44,2104985.5516264094,10304.626792714986,-8731.476060064208,573.3421286628729
2018-05-26,7358.47,2101888.7000357904,9874.577836995322,-8612.760592562588,673.2193354779192
2018-05-27,7364.09,2092663.0892610203,9318.232256734966,-8737.010213582416,753.1525602948675
2018-05-28,7134.68,2109214.719558951,10165.905461738637,-8519.989534934255,944.5501094451622
2018-05-29,7467.58,2113863.2100464804,10196.282019736062,-8350.194455549972,1178.337999211771
2018-05-30,7406.19,2101389.09073375,9569.83648121099,-8678.429375485972,1373.0998274696053
2018-05-31,7491.64,2098292.4077523598,9123.364512870921,-8497.830079620246,1330.8205780893927
2018-06-01,7539.14,2100206.3798499694,8995.113360667532,-8283.683083126229,1244.6212718710042
2018-06-02,7646.74,2099100.7608304,8617.864159597031,-8027.570501863148,1161.4309018805086
2018-06-03,7720.25,2095925.98486658,8173.269711839895,-7925.0206955429385,1072.663193630189
2018-06-04,7499.48,2099093.27975679,8052.476838912569,-7609.624764354741,1001.2889611838905
2018-06-05,7625.55,2095387.1418554492,7713.414196867734,-7547.161454036426,937.0968458885358
2018-06-06,7656.09,2097128.54354056,7697.265880279213,-7426.003207962665,859.5411295622043
2018-06-07,7676.55,2092908.6085289104,7470.008539290598,-7498.159045905154,773.3803560618187
2018-06-08,7631.9,2080604.8148660504,7362.712067840562,-8209.238784871475,600.5462525131262
2018-06-09,7565.0,2076604.18877512,7011.708923111191,-8068.5089317353795,434.93073443763166
2018-06-10,6784.03,2090467.07578077,7837.831281055776,-7869.238822061689,391.1714784263129
2018-06-11,6901.13,2083631.67243154,7691.516390734063,-8176.523652288245,238.96267925784397
2018-06-12,6566.2,2081024.6208796296,7445.859156339789,-8072.336037251028,62.350933179463304
2018-06-13,6342.43,2098628.7443456696,8512.615369917137,-7923.718894364957,40.743031024260524
2018-06-14,6681.42,2095793.34744356,8209.998567974664,-7849.388317599962,21.819875104548267
2018-06-15,6460.85,2096558.0261110507,8278.99135814102,-7891.443213291966,-1.3145629448978684
2018-06-16,6538.65,2099884.7491527004,8180.6885689976125,-7597.195431028501,-1.8003143566670299
2018-06-17,6503.94,2109386.8760703807,8421.734896751772,-7285.166173468595,61.651093285206144
2018-06-18,6733.38,2111486.2860957,8393.45443920431,-7192.696295785355,115.78724106100105
2018-06-19,6759.1,2114508.41898233,8632.188253968694,-7310.0051276689965,198.35369702302899
2018-06-20,6776.84,2116084.2534981105,8488.310435964115,-7149.217217032397,274.62730749554146
2018-06-21,6737.58,2113245.043609329,8116.290636254501,-7055.750957836903,352.39089214069554
2018-06-22,6083.68,2115075.8438248094,8355.6637871662,-7243.773406277774,492.2778277063628
2018-06-23,6166.8,2111828.4449854107,7864.671462137785,-7043.400362601917,626.4257640035099
2018-06-24,6168.79,2115651.292261309,8301.788277291935,-7250.325432665121,703.7736486915617
2018-06-25,6260.63,2110768.0747769102,8044.915380921799,-7389.097891563447,785.2611308995998
2018-06-26,6096.19,2111233.97725803,7848.308919975681,-7205.15243116655,875.9492287367692
2018-06-27,6154.48,2115202.7512293104,7842.288077392632,-6977.423756418781,895.6612176954601
2018-06-28,5903.44,2116169.8933118805,7707.696537754459,-6836.0136993408605,932.1664025553812
2018-06-29,6220.76,2120447.2232716205,7643.258258814831,-6544.532278979472,982.9648193401171
2018-06-30,6396.98,2121990.3110357206,7559.725475433841,-6431.375376647509,1021.883173684204
2018-07-01,6388.12,2123519.1290382203,7263.1674925769175,-6121.872866876336,1022.22073814259
2018-07-02,6614.92,2127954.0372909703,7397.702645080454,-6036.8337775765785,1033.65721843437
2018-07-03,6533.56,2112859.5308934003,7221.057459203093,-6957.2136093708095,958.0615558295544
2018-07-04,6609.7,2110962.568270029,6850.676731408887,-6730.886646456755,870.9684748310125
2018-07-05,6643.34,2110308.0538219707,6693.387362699628,-6625.217579948306,800.0849108548498
2018-07-06,6674.68,2112276.83271547,6718.942565497653,-6524.065508696416,734.583959134336
2018-07-07,6859.53,2110436.3140171594,6485.422499577144,-6426.238493116652,680.149166771809
2018-07-08,6762.01,2111279.8792688507,6378.373501098661,-6200.930744956208,617.7191604514973
2018-07-09,6746.22,2105950.1145820804,6169.871747862085,-6359.576154580458,557.3247393031596
2018-07-10,6328.33,2105653.3768287296,6027.376948393275,-6224.216911553759,497.3249927339011
2018-07-11,6393.59,2102673.5701598804,5825.039104995058,-6207.410181868178,408.2367500305458
2018-07-12,6228.81,2103810.8938633394,5852.136282240056,-6133.194373757637,325.89811217831857
2018-07-13,6236.49,2096806.4153650107,5766.128632611386,-6495.41475124979,195.3258194301925
2018-07-14,6275.18,2097163.927254029,5647.096754719289,-6303.929672847138,67.81274679346515
2018-07-15,6359.64,2093860.3978593005,5443.345563580674,-6223.384913481995,-69.42539432095658
