date,btc_close,btc_high,btc_low,btc_open,btc_volume,ema_5,ema_8,ema_13,ema_21,rsi_14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_width,atr_14,log_return,realized_vol_14,days_since_last_halving,days_until_next_halving,halving_cycle_phase,halving_phase_sin,halving_phase_cos,next_halving_is_projected,dxy,gold_price,m2_money_supply,usdt_dominance,google_trends_bitcoin,n_transactions,avg_block_size_mb,avg_tx_per_block,avg_confirmation_time_min,median_confirmation_time_min,avg_mining_difficulty,avg_hashrate,miners_revenue_usd,avg_transaction_fees_btc,avg_transaction_fees_usd,cost_per_transaction_usd,sent_coins_usd,output_volume_btc,active_addresses,coins_in_circulation,market_price_usd,avg_transaction_value_btc,avg_fee_to_reward_ratio,sopr,mvrv,cpi_headline,core_pce,ppi,nonfarm_payrolls,unemployment_rate,avg_hourly_earnings,retail_sales,gdp_nominal,fomc_rate_upper,fomc_rate_lower,fomc_rate_changed,sp500_close,sp500_volume,dowjones_close,dowjones_volume,oil_close,oil_volume,eth_close,eth_volume_usd,eth_price_is_backfilled,fear_greed_value,value_classification,sentiment_positive_total,sentiment_negative_total,sentiment_balance_total,social_volume_total,pct_positive,pct_negative,sentiment_balance_normalized
2025-10-07,121451.3828125,125184.0234375,120681.96875,124752.140625,76149412513.0,122022.55572118612,120780.90382284886,119111.84222859154,117540.2397676227,61.55950980601831,2450.2762952903868,1408.3356408268064,1041.9406544635804,116235.4234375,126031.51797266844,106439.32890233156,0.1685560949573313,2770.65784230558,-0.0268179837651983,0.3747275521697981,535.0,923.0,0.3669410150891632,0.7419902866699069,-0.6704106312458876,True,120.4884,3976.60009765625,22249.8,4.328643455371849,738.1424445623599,430492.0,1.6251317028985517,3119.5072463768115,19.05035740295836,6.166666666666666,150839487445891.56,1034761479.658792,54530174.10223743,4.043981910000001,500174.10223739984,125.2755089855253,19430972127.380543,771697.5502499844,561921.0,19931128.125,124776.68,1.7925944041933053,3948.656925552488,1.0415231673593306,2.219347428097428,323.291,126.714,262.11,158548.0,4.4,36.7,731700.0,31098.027,4.25,4.0,False,6714.58984375,5546150000.0,46602.98046875,411280000.0,61.72999954223633,245121.0,4449.49,0.0,False,70.0,Greed,916.095223367214,622.637712299824,293.45751106739,4506.0,0.5953568693647857,0.4046431306352143,0.0651259456430071
2025-10-08,123354.8671875,124167.09375,121119.1796875,121448.3515625,65354305286.0,122466.65954329076,121352.89568166024,119717.98865129276,118068.84226033882,64.91078396317016,2584.9390619455958,1643.6563250505642,941.2827368950312,116546.306640625,126844.66398597218,106247.94929527782,0.1767255890330794,2790.461858033753,0.0155512593053872,0.3769612293286679,536.0,922.0,0.3676268861454047,0.7390943013143082,-0.6736019698343485,True,120.7766,4043.300048828125,22249.8,4.270119636524364,675.5880001079227,427474.0,1.4909487499999998,2888.337837837838,12.545487748854589,5.941666666666666,150839487445891.6,1109744195.5760958,58604481.531066805,3.3791308699999987,425919.03106680006,134.30367159778623,19009027532.640343,872410.8157620439,546778.0,19931559.375,121425.01,2.040851176357028,3106.7472508861388,1.0185092131310147,2.248606081441407,323.291,126.714,262.11,158548.0,4.4,36.7,731700.0,31098.027,4.25,4.0,False,6753.72021484375,5383130000.0,46601.78125,423510000.0,62.54999923706055,273318.0,4528.2,0.0,False,60.0,Greed,791.244280636311,544.603791892529,246.640488743782,3934.0,0.5923160701489343,0.4076839298510657,0.0626945828021814
2025-10-09,121705.5859375,123739.34375,119812.03125,123337.0703125,74653009425.0,122212.96834136052,121431.27129406908,120001.93112075092,118399.45532189892,60.0276101539644,2529.419488106272,1820.8089576617056,708.6105304445664,116847.14296875,127388.6866106576,106305.5993268424,0.1804330576525412,2871.6654753170565,-0.0134604023670505,0.3095471183021379,537.0,921.0,0.3683127572016461,0.7361845899626352,-0.6767807987092619,True,121.0902,3946.300048828125,22249.8,4.365258433775252,638.0553334352602,367782.0,1.4891704833333328,3064.85,18.3355692536698,8.55,150839487445891.5,899792591.007645,46140046.75896492,3.796606820000001,462171.7589649,125.45488022514674,15183418026.848043,713397.5826106608,543331.0,19932021.875,123341.25,1.9397294663976508,3683.967958324671,1.0218836972159164,2.212553431308937,323.291,126.714,262.11,158548.0,4.4,36.7,731700.0,31098.027,4.25,4.0,False,6735.10986328125,5385020000.0,46358.421875,493080000.0,61.5099983215332,259171.0,4369.6,0.0,False,70.0,Greed,797.94796359539,603.494865775108,194.453097820282,4127.0,0.5693760365193159,0.4306239634806841,0.0471173001745292
2025-10-10,113214.3671875,122509.6640625,104582.4140625,121704.7421875,153125018868.0,119213.434623407,119605.2926037204,119032.27913028652,117928.0836733172,42.35932642649693,1779.7337736953486,1812.5939208684345,-32.86014717308581,116721.76328125,127378.6740623771,106064.85250012288,0.1826036633022493,3947.0643699372663,-0.0723218218469904,0.5136555721166324,538.0,920.0,0.3689986282578875,0.7332612066522228,-0.6799470588354113,True,121.1163,3975.89990234375,22249.8,4.83164287040477,763.1642223441348,418155.0,1.5446489621212114,3167.840909090909,16.648001768749786,7.833333333333333,150839487445891.53,989771850.1084098,50087834.21199739,4.02978368,478990.4619973998,119.7829374562002,15376547532.03535,750438.8877122811,584389.0,19932396.875,121684.39,1.7946428661914389,3998.820467836226,1.003017715578406,2.070562788244427,323.291,126.714,262.11,158548.0,4.4,36.7,731700.0,31098.027,4.25,4.0,False,6552.509765625,6596610000.0,45479.6015625,658100000.0,58.900001525878906,339103.0,3831.8,0.0,False,64.0,Greed,914.574421584606,797.028939425945,117.545482158661,5041.0,0.5343378275704193,0.4656621724295807,0.0233178897358978
2025-10-11,110807.8828125,113429.7265625,109760.5625,113236.4296875,110236934340.0,116411.58401977136,117650.31265011584,117857.36537060274,117280.79268597018,38.86768464181548,980.121041336999,1646.0993449621476,-665.9783036251486,116496.852734375,127464.88731367416,105528.81815507586,0.1882975260165595,3927.214347977462,-0.0214851600334071,0.5277980012584159,539.0,919.0,0.3696844993141289,0.7303242056743137,-0.6831006914109974,True,121.1163,3975.89990234375,22249.8,4.910299871462935,1251.0888890887456,444087.0,1.5295576258503405,3021.0,32.9811072146837,7.733333333333333,150839487445891.6,1102245923.9843652,53304513.956858695,3.5996094699999994,418045.2068587,116.57477202455232,13979800173.011082,853963.0722223375,546781.0,19932809.375,113139.0,1.9229634558596345,3482.790255408981,0.9990361202023146,2.0194789962614186,323.291,126.714,262.11,158548.0,4.4,36.7,731700.0,31098.027,4.25,4.0,False,6552.509765625,6596610000.0,45479.6015625,658100000.0,58.900001525878906,339103.0,3753.2,0.0,False,27.0,Fear,762.006688773632,1056.30458343029,-294.297894656658,4974.0,0.4190738408886538,0.5809261591113463,-0.0591672486241773
2025-10-12,115169.765625,115805.0625,109715.5390625,110811.515625,93710414091.0,115997.64455484756,117099.07997786788,117473.42254980236,117088.8811349729,47.34058833158682,690.4308224939741,1454.9656404685131,-764.534817974539,116617.915625,127464.52472989274,105771.30652010725,0.18601960164974,4081.664997229072,0.0386093463438996,0.5528037641388442,540.0,918.0,0.3703703703703703,0.7273736415730488,-0.6862416378687335,True,121.1163,3975.89990234375,22249.8,4.6667181014368735,1138.4908890707584,463487.0,1.4769286068965517,3196.462068965517,20.70603764744315,7.466666666666667,150839487445891.6,1087249380.8009045,52631008.27803633,2.43852623,275602.0280363001,113.27777873491254,5559262421.031401,694611.9285249826,465507.0,19933268.75,110787.57,1.498665396278607,2427.047501990713,1.0040514297934018,2.0951257451651712,323.291,126.714,262.11,158548.0,4.4,36.7,731700.0,31098.027,4.25,4.0,False,6552.509765625,6596610000.0,45479.6015625,658100000.0,58.900001525878906,339103.0,4156.67,0.0,False,24.0,Extreme Fear,687.593476593494,719.717477083206,-32.124000489712,3886.0,0.4885867439581189,0.511413256041881,-0.008266598170281
2025-10-13,115271.078125,116020.484375,113821.1875,115161.6796875,71582026739.0,115755.45574489838,116692.85734389724,117158.80191768774,116923.62631588444,47.5225199234539,463.6793026312662,1256.7083729010635,-793.0290702697976,116780.74453125,127432.4030024022,106129.0860600978,0.1824214859034721,3947.210131355567,0.000879292966289,0.5436767450426567,541.0,917.0,0.3710562414266118,0.7244095691444549,-0.6893698398769308,True,121.1163,4108.60009765625,22249.8,4.620712936628985,925.8057779256716,491572.0,1.4778943815789476,3234.0263157894738,45.34385018811207,8.191666666666666,150839487445891.6,1139737281.943017,55772581.81280702,2.870619130000001,333894.312807,112.61114068332238,9071959222.90638,844768.301867324,504968.0,19933721.875,115105.0,1.7185037021378842,2942.899356641812,1.0025590253081638,2.09746317757528,323.291,126.714,262.11,158548.0,4.4,36.7,731700.0,31098.027,4.25,4.0,False,6654.72021484375,5303960000.0,46067.578125,414070000.0,59.4900016784668,339103.0,4245.28,0.0,False,38.0,Fear,741.523011028767,573.870921552181,167.652089476585,3828.0,0.563726951038779,0.4362730489612211,0.0437962616187526
2025-10-14,113118.6640625,115502.8828125,110029.484375,115264.8828125,92212917403.0,114876.52518409892,115898.59217025344,116581.63936694663,116577.72065648584,44.04123865171193,109.03833703933924,1027.1743657287188,-918.1360286893796,116770.24609375,127436.63439957848,106103.85778792152,0.1826901742977381,4056.223581794455,-0.0188491634455942,0.5525246618918815,542.0,916.0,0.3717421124828532,0.7214320434354276,-0.6924852393405821,True,121.1822,4138.7001953125,22249.8,4.750892979753261,825.718666798572,562791.0,1.4224675680473382,3330.124260355029,24.853910678315685,8.2,150839487445891.66,1267207899.0024335,62702029.02424291,2.728828290000002,315279.0242428998,106.21845570519132,19576688920.433247,1186614.214565393,524219.0,19934196.875,115216.47,2.108445612252849,2829.831826719395,1.013416946474945,2.056829337301677,323.291,126.714,262.11,158548.0,4.4,36.7,731700.0,31098.027,4.25,4.0,False,6644.31005859375,5666920000.0,46270.4609375,515330000.0,58.70000076293945,259200.0,4128.21,0.0,False,38.0,Fear,590.978356301785,605.524349212646,-14.545992910862,4161.0,0.4939214542333161,0.5060785457666839,-0.0034957925765109
2025-10-15,110783.1640625,113622.3828125,110235.8359375,113113.96875,72574132855.0,113512.07147689928,114761.83036853044,115753.2857520257,116050.94278430533,40.56853509107852,-356.3645657695888,750.4665794290573,-1106.831145198646,116856.93984375,127284.61451238384,106429.26517511618,0.1784690696603338,4008.389531309137,-0.0208625782908984,0.5142418203897576,543.0,915.0,0.3724279835390947,0.7184411197427074,-0.695587778402442,True,120.8642,4176.89990234375,22249.8,4.869368541575084,750.6533334532473,480244.0,1.4411117222222225,3335.027777777778,25.582631850952176,7.429166666666667,150839487445891.6,1079751109.2091742,56483930.76401499,2.9678847700000013,353243.26401499985,102.49065212400176,21854225093.273422,884969.5849917204,542831.0,19934725.0,113092.61,1.8427499041981168,3003.384427906997,1.0411426097700518,2.005891025806165,323.291,126.714,262.11,158548.0,4.4,36.7,731700.0,31098.027,4.25,4.0,False,6671.06005859375,5633060000.0,46253.30859375,488700000.0,58.27000045776367,224919.0,3987.91,0.0,False,34.0,Fear,742.858807563782,578.991309225559,163.867498338223,3987.0,0.5619841448954299,0.4380158551045701,0.0411004510504697
2025-10-16,108186.0390625,111990.8125,107537.03125,110782.171875,87306423067.0,111736.7273387662,113300.5434116348,114672.25051066488,115335.95153686848,37.06821673423925,-924.113397705136,415.5505840022187,-1339.6639817073549,116780.600390625,127448.08694006556,106113.11384118444,0.182692784824849,4040.203225501342,-0.0237224847831796,0.5075663445614649,544.0,914.0,0.3731138545953361,0.7154368536118549,-0.6986773994440991,True,120.6698,4280.2001953125,22249.8,5.00309544160133,812.3755992779637,497400.0,1.488770189542484,3250.9803921568628,46.74039064984943,8.25,147821025461003.97,1124278123.987008,53836990.62783982,3.168048689999999,349646.8778397999,107.04200525664442,13182320922.085176,855280.5148967869,556999.0,19935175.0,110784.88,1.719502442494545,3230.387787455249,0.9954756655824426,1.9578568178170297,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6629.06982421875,6048180000.0,45952.23828125,481610000.0,57.459999084472656,203866.0,3896.82,0.0,False,28.0,Fear,849.652339041233,705.651415705681,144.000923335552,4495.0,0.546293504691945,0.4537064953080549,0.0320358005195888
2025-10-17,106467.7890625,109235.8046875,103598.4296875,108179.1328125,99703051669.0,109980.4145800108,111782.15355627151,113500.18458949849,114529.75494828953,34.92143223854349,-1495.468027880226,33.34686162572973,-1528.8148895059558,116619.892578125,127821.15343425138,105418.63172199862,0.192098631005384,4154.286923679818,-0.0160098398053488,0.4955848999104437,545.0,913.0,0.3737997256515775,0.7124193008362173,-0.7017540450870484,True,120.7028,4189.89990234375,22249.8,5.1034573202221605,955.7359991505456,480068.0,1.4164826163522013,3019.2955974842766,25.580465038358422,8.741666666666667,146716052770107.6,1159633832.2093213,55014779.83872864,3.67513419,399373.58872860007,112.38147927573998,16097643605.953632,1023520.4925027348,591614.0,19935671.875,108192.62,2.1320323214684898,3484.999495695378,1.0052144285982516,1.92928303157762,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6664.009765625,5358120000.0,46190.609375,492870000.0,57.540000915527344,108748.0,3832.08,0.0,False,22.0,Extreme Fear,900.453737676144,904.208039879799,-3.754302203655,5265.0,0.4989598321828649,0.5010401678171351,-0.0007130678449487
2025-10-18,107198.265625,107490.984375,106387.453125,106483.734375,37779905278.0,109053.0315950072,110763.51179376672,112599.91045171296,113863.25591889957,36.602418122886384,-1867.796539095696,-346.88181851855546,-1520.9147205771403,116373.673828125,128190.73079988036,104556.61685636964,0.2030881484279384,3936.375804131259,0.0068375803497059,0.4998820036517526,546.0,912.0,0.3744855967078189,0.7093885174558929,-0.7048176581937561,True,120.7028,4189.89990234375,22249.8,5.052532493470108,716.8019993629092,564018.0,1.466007151515151,3418.2909090909093,46.24053074653044,11.325,146716052770107.62,1203393599.4625034,55526576.457383774,2.554556979999999,273670.20738379983,98.44823473255067,5298430674.653136,548182.5855496809,481991.0,19936168.75,106466.05,0.971923920069361,2779.838644413135,1.004043065654033,1.9381495183779995,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6664.009765625,5358120000.0,46190.609375,492870000.0,57.540000915527344,108748.0,3890.62,0.0,False,23.0,Extreme Fear,605.323310375214,529.305024981499,76.018285393715,3427.0,0.5334992010268349,0.4665007989731652,0.0221821667329194
2025-10-19,108666.7109375,109488.9921875,106157.7890625,107204.3125,47657008953.0,108924.2580425048,110297.55604792968,112038.0248068254,113390.8427387723,39.95982667222829,-2021.080543875956,-681.7215635900357,-1339.3589802859206,116086.990234375,128374.45169467117,103799.52877407883,0.2116940310966501,3893.149184193312,0.013605430464268,0.5053416324892617,547.0,911.0,0.3751714677640603,0.7063445597566914,-0.7078681818687189,True,120.7028,4189.89990234375,22249.8,5.001350368030217,692.9085993841455,443253.0,1.5296120215827338,3188.8705035971225,130.83775090446034,10.8,146716052770107.53,1013767941.3653816,47138834.98135011,2.231859960000001,241178.7313501,106.34746968740224,5022667331.842184,606437.5784970373,443995.0,19936665.625,107209.72,1.3681522256973722,2267.837044539196,1.0015087725680163,1.965929731213064,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6664.009765625,5358120000.0,46190.609375,492870000.0,57.540000915527344,108748.0,3984.04,0.0,False,29.0,Fear,582.11160159111,534.96914088726,47.14246070385,3331.0,0.5211007400410731,0.4788992599589269,0.0141526450626988
2025-10-20,110588.9296875,111711.03125,107485.015625,108667.4453125,63507793085.0,109479.14859083654,110362.30574561196,111831.01121835037,113136.12337047482,44.13076652318112,-1964.8032052408237,-938.3378919201932,-1026.4653133206302,115913.632421875,128417.66257048745,103409.60227326254,0.2157473609851729,3916.9253585366473,0.0175344907383394,0.5147527383545606,548.0,910.0,0.3758573388203017,0.7032874842690868,-0.710905559459524,True,120.6209,4336.39990234375,22249.8,4.921812375942068,740.6953993416728,424653.0,1.4800193557046974,2850.020134228188,92.16596147029271,9.0,146716052770107.56,1086700886.7873514,57476921.76238207,2.930852719999999,374453.0123820998,121.4409776699368,11951029124.0078,666590.8677033669,507550.0,19937100.0,108688.24,1.5697307394587272,2766.5468189907065,1.0048513845351907,2.000241242040893,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6735.1298828125,4672170000.0,46706.578125,444010000.0,57.52000045776367,108146.0,3980.4,0.0,False,29.0,Fear,761.13449037075,514.1974619627,246.937028408051,3817.0,0.5968128446700619,0.4031871553299382,0.0646940079664791
2025-10-21,108476.890625,113996.34375,107534.75,110587.6328125,101194375480.0,109145.06260222438,109943.3246076982,111351.85113358602,112712.55675724984,40.77872454954094,-2066.8021021193854,-1164.0307339600315,-902.7713681593536,115405.03046875,128263.08889454335,102546.97204295664,0.2228335866047906,4098.687386498315,-0.019282830173496,0.5086703539004973,549.0,909.0,0.3765432098765432,0.7002173477671687,-0.7139297345578989,True,120.8895,4087.699951171875,22249.8,5.032144425870758,740.6953993416728,429039.0,1.4864268866666663,2860.26,32.49490095961427,8.408333333333333,146716052770107.56,1093994181.3295484,53878170.125397824,2.9522500000000003,332576.3753977999,121.1665717452758,14951638311.044374,850814.3175211211,538842.0,19937565.625,110576.7,1.983069878312044,2648.3496969588864,1.0103589161269688,1.9642552693241937,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6735.35009765625,5245020000.0,46924.73828125,430490000.0,57.81999969482422,314207.0,3874.71,0.0,False,34.0,Fear,738.209588885307,548.230943500996,189.978645384312,4015.0,0.5738388757978214,0.4261611242021785,0.0473172217644612
2025-10-22,107688.5859375,109115.1328125,106778.0,108491.53125,80807013218.0,108659.5703806496,109442.27156987636,110828.52753414518,112255.83213727256,39.5705844802582,-2186.047171871891,-1368.4340215424036,-817.6131503294873,114755.396875,127802.52102582667,101708.27272417332,0.2273901621383187,3972.86205978415,-0.0072935622708187,0.491985967886382,550.0,908.0,0.3772290809327846,0.697134207267588,-0.7169406510007587,True,120.8958,4044.39990234375,22249.8,5.0896544692491466,692.9085993841455,489141.0,1.453998516339869,3197.0,37.33434933924413,8.1,146716052770107.6,1115874064.956139,54748141.490670696,2.89572835,317578.9906706998,108.83327069625976,15261276545.14424,741174.0523794979,507518.0,19938034.375,108448.06,1.5152564442144452,2837.373120731915,1.0213592237697977,1.9422693938130509,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6699.39990234375,5710010000.0,46590.41015625,458450000.0,58.5,378637.0,3807.08,0.0,False,25.0,Extreme Fear,754.632309854031,593.125408291817,161.506901562214,3944.0,0.5599168898785473,0.4400831101214527,0.0409500257510684
2025-10-23,110069.7265625,111288.59375,107548.4296875,107679.4375,54944076060.0,109129.6224412664,109581.70601268162,110720.12739533871,112057.09526683867,44.8824734564807,-2064.61203795296,-1507.6696248245148,-556.9424131284454,114145.556640625,126850.14052397029,101440.97275727971,0.222603213953291,3956.240774263853,0.0218704444247777,0.5168528981154744,551.0,907.0,0.3779149519890261,0.6940381200284971,-0.719938252871251,True,120.9531,4125.5,22249.8,4.982370689860889,669.015199405382,426260.0,1.477101007042254,3001.830985915493,38.90894004071029,9.833333333333334,146716052770107.56,1035647824.9919724,48853931.9317649,2.682201329999999,293713.18176489987,114.61064123249872,12186213034.972124,697241.3937912646,527286.0,19938512.5,107614.03,1.6357185609516836,2562.7042882438327,1.0111225821228609,1.983850582920296,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6738.43994140625,5565750000.0,46734.609375,407570000.0,61.790000915527344,735186.0,3857.32,0.0,False,27.0,Fear,681.14423596859,505.217946231365,175.926289737225,3745.0,0.5741452704649572,0.4258547295350428,0.0469763123463885
2025-10-24,111033.921875,111842.53125,109770.1484375,110069.3515625,48160816980.0,109764.3889191776,109904.42064875238,110764.95517814747,111964.07950394426,46.91725875983004,-1869.0263435668603,-1579.9409685729838,-289.0853749938765,113575.98125,125726.9465230075,101425.0159769925,0.2139706853381467,3821.679491280721,0.0087217142852619,0.3767116799618444,552.0,906.0,0.3786008230452675,0.6909291435484877,-0.7229224844997929,True,120.9345,4118.39990234375,22249.8,4.92840961711426,621.2283994478546,571212.0,1.4150972122905032,3191.128491620112,107.36664303883624,8.566666666666666,146716052770107.66,1305499723.053261,67896489.5775563,2.90537255,330208.32755630004,107.14684228330252,12416172617.763529,667454.3568794368,546753.0,19938987.5,110082.72,1.1684879814839968,2778.036985029027,1.0070095931149898,2.0002399703642184,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6791.68994140625,5058220000.0,47207.12109375,403500000.0,61.5,373744.0,3936.35,0.0,False,30.0,Fear,730.634000778198,463.2003428936,267.433657884598,3906.0,0.6120061838152812,0.3879938161847188,0.0684673983319503
2025-10-25,111641.7265625,111947.703125,110704.40625,111032.6171875,24707667305.0,110390.16813361844,110290.48862958518,110890.208233055,111934.77469108568,48.21508296503783,-1646.0043988932302,-1593.1536546370332,-52.85074425619701,112982.39375,124214.48032345693,101750.30717654308,0.1988289714999408,3637.509304403527,0.005459116892619,0.3611558479510066,553.0,905.0,0.3792866941015089,0.6878073355655224,-0.7258932904651046,True,120.9345,4118.39990234375,22249.8,4.898092479369783,525.6547995328001,504399.0,1.5449332874999997,3152.49375,53.491733262160565,10.391666666666666,146716052770107.6,1166927126.751518,58063431.45133141,2.170093290000001,250806.45133139985,111.73457669286626,4877663200.916018,517473.0644614445,461245.0,19939534.375,111020.53,1.0259200840236489,2178.7641564233786,1.0064964044106948,2.010123020095332,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6791.68994140625,5058220000.0,47207.12109375,403500000.0,61.5,373744.0,3954.8,0.0,False,37.0,Fear,629.668842434883,439.073946833611,190.594895601273,3494.0,0.5891678042252455,0.4108321957747543,0.054549197367279
2025-10-26,114472.4453125,115260.90625,111268.484375,111639.0546875,41708524143.0,111750.92719324562,111219.81233689956,111401.95638726144,112165.47202030515,53.871590476144426,-1226.7018992327648,-1519.8633035561795,293.1614043234149,112468.389453125,122284.15561423576,102652.62329201424,0.174551555487541,3662.860202303275,0.0250392677448033,0.3259168430671465,554.0,904.0,0.3799725651577503,0.6846727540558618,-0.7288506155952408,True,120.9345,4118.39990234375,22249.8,4.76339526465839,597.334999469091,521328.0,1.4508121632653062,3546.4489795918366,49.80039423699024,9.166666666666666,146716052770107.56,1072114297.7029574,52688113.772418,2.03701929,231520.0224179998,99.6009651798477,6847085319.891039,579911.0066858289,433092.0,19940037.5,111637.64,1.1123726457927234,2290.7988463674287,1.0139721716788817,2.061141989497095,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6791.68994140625,5058220000.0,47207.12109375,403500000.0,61.5,373744.0,4159.76,0.0,False,40.0,Fear,651.231562554836,428.546521425247,222.685041129589,3530.0,0.6031161145208503,0.3968838854791497,0.0630835810565407
2025-10-27,114119.328125,116273.3125,113882.2890625,114479.8515625,61761358733.0,112540.39417049708,111864.14917869966,111790.15234979552,112343.09530255014,53.09250498176642,-912.3779284249176,-1398.3662285299274,485.9883001050098,112101.78671875,121010.71172711664,103192.86171038334,0.158943497140114,3572.014719103041,-0.0030895028553826,0.3260978530474385,555.0,903.0,0.3806584362139917,0.6815254572329892,-0.731794404968612,True,120.7988,4001.89990234375,22249.8,4.7884497762734215,645.1217994266183,507349.0,1.5485159931972787,3451.3537414965986,35.951784719986094,9.766666666666667,146716052770107.56,1072114297.7029574,55381422.5990335,2.8215763299999983,333297.5990335,105.5503468683218,16107727421.004858,761327.3711046356,522563.0,19940475.0,114531.59,1.5005989390037937,3053.338026296896,1.0153029625592072,2.0506486983041583,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6875.16015625,5290650000.0,47544.58984375,426790000.0,61.310001373291016,272191.0,4120.9,0.0,False,51.0,Neutral,759.645370185375,546.452992975712,213.192377209663,4125.0,0.5816142119241631,0.4183857880758369,0.0516830005356758
2025-10-28,112956.1640625,116078.984375,112291.6796875,114129.0859375,64528066504.0,112678.98413449808,112106.81915287752,111956.72545161046,112398.82882618194,50.50168072267544,-748.5032562429697,-1268.393634072536,519.8903778295662,111581.8515625,118773.86434127192,104389.83878372808,0.1289100813091181,3587.392573988539,-0.0102448240868119,0.3154509085723038,556.0,902.0,0.3813443072702332,0.6783655035465279,-0.7347246039150082,True,120.6361,3966.199951171875,22249.8,4.881773338254242,645.1217994266183,524707.0,1.4871308271604926,3238.932098765432,51.06706168536067,8.708333333333332,146716052770107.6,1181513715.835912,59559818.98605979,2.9358787200000016,338631.4860597999,110.63462596812056,14459499246.59532,736003.6645435995,504390.0,19940934.375,114121.46,1.4026945791529355,2983.258078698437,1.0259031823098348,2.0269852854220023,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6890.89013671875,5695930000.0,47706.37109375,603670000.0,60.150001525878906,307568.0,3980.2,0.0,False,50.0,Neutral,833.465708315372,571.055811882019,262.409896433353,4202.0,0.5934161181084908,0.4065838818915092,0.0624488092416356
2025-10-29,110055.3046875,113642.7265625,109368.71875,112921.328125,62192043469.0,111804.42431883204,111650.9270494603,111685.0939138804,112185.78117721084,44.64980983240128,-842.9890528953692,-1183.3127178371026,340.32366494173334,110999.3375,116403.97239401068,105594.7026059893,0.09738139011885,3636.4365195965006,-0.0260168054657663,0.3258994021567527,557.0,901.0,0.3820301783264746,0.6751929516811576,-0.7376411580166103,True,120.5312,3983.699951171875,22249.8,4.97459992952759,597.334999469091,392028.0,1.494957926829268,3187.2195121951218,27.25772285717514,10.283333333333331,152059512438753.47,929747081.658896,46366755.927553706,2.60840325,305037.17755370005,109.82152085749136,13004147601.963224,677013.4469705233,517043.0,19941440.625,112923.91,1.7269517661251832,2579.0701171517367,1.0194663373080035,1.974857071418472,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.25,4.0,False,6890.58984375,6280130000.0,47632.0,683470000.0,60.47999954223633,276875.0,3903.96,0.0,False,51.0,Neutral,785.866897523403,591.709370195866,194.157527327538,4213.0,0.570470699836092,0.429529300163908,0.0460853376044476
2025-10-30,108305.546875,111612.3515625,106376.6875,110059.1953125,69673964814.0,110638.13183755473,110907.50923291357,111202.30147975463,111833.03260428258,41.52425781388862,-1046.9914934020053,-1156.0484729500831,109.05697954807783,110753.896484375,116180.79242133298,105327.00054741702,0.0979991875540668,3750.667058375322,-0.0160266389546195,0.3125800693238759,558.0,900.0,0.382716049382716,0.6720078605555225,-0.7405440131090044,True,121.2832,4001.300048828125,22249.8,5.08250074815627,645.1217994266183,554058.0,1.4591251374999998,3462.8625,356.99932966238055,8.925,155973032196072.0,1240553837.666823,59014847.6573424,2.8674976,324285.1573424002,98.9522879178507,14514069160.323538,803129.0048938744,540811.0,19941825.0,110068.52,1.4495395877216364,3044.5352794952337,1.0173735170996008,1.9325248327320044,324.245,126.714,262.054,158548.0,4.4,36.7,732192.0,31098.027,4.0,3.75,True,6822.33984375,6052700000.0,47522.12109375,593890000.0,60.56999969482422,247917.0,3804.33,0.0,False,34.0,Fear,933.247850835323,847.334256947041,85.913593888283,5168.0,0.5241251424219026,0.4758748575780974,0.0166241474242033
