date,usdt_dominance
2015-07-05,0.011397533710395966
2015-07-06,0.011526758735712168
2015-07-07,0.011655868886724863
2015-07-08,0.011439381457952431
2015-07-09,0.011505867625435184
2015-07-10,0.010842851731747339
2015-07-11,0.010615585363993103
2015-07-12,0.009951919333301569
2015-07-13,0.010551459876900177
2015-07-14,0.010741317398858915
2015-07-15,0.010812377616411777
2015-07-16,0.011124184991109426
2015-07-17,0.0110564863285294
2015-07-18,0.011162365449483942
2015-07-19,0.011196151079687322
2015-07-20,0.011056804252327208
2015-07-21,0.01114442586853418
2015-07-22,0.011104710170442563
2015-07-23,0.011146923804652157
2015-07-24,0.01067166968982192
2015-07-25,0.01068085468026266
2015-07-26,0.01049724720717437
2015-07-27,0.01046060126160658
2015-07-28,0.010468223124150347
2015-07-29,0.010620599983663314
2015-07-30,0.010683038530586688
2015-07-31,0.010815557312680189
2015-08-01,0.010982146184282832
2015-08-02,0.010878124334763335
2015-08-03,0.01095253095765999
2015-08-04,0.010780310171212703
2015-08-05,0.010926342818526957
2015-08-06,0.011065129351052645
2015-08-07,0.010986508094535448
2015-08-08,0.011718122837013855
2015-08-09,0.011571375686105648
2015-08-10,0.011601964279386591
2015-08-11,0.01131122065556781
2015-08-12,0.011453612542981413
2015-08-13,0.011591968456557843
2015-08-14,0.011554821061689664
2015-08-15,0.011729734740300016
2015-08-16,0.011954998122669853
2015-08-17,0.011939748928541952
2015-08-18,0.013617583778593735
2015-08-19,0.013492211191921073
2015-08-20,0.012996322475092708
2015-08-21,0.013112263256250168
2015-08-22,0.013255146974713108
2015-08-23,0.013356669725638577
2015-08-24,0.014583379966689512
2015-08-25,0.013750174027811393
2015-08-26,0.0135423286903754
2015-08-27,0.013591056541862746
2015-08-28,0.013209172205577102
2015-08-29,0.013271153246711019
2015-08-30,0.013336021383125648
2015-08-31,0.013289417831758663
2015-09-01,0.013400309139729519
2015-09-02,0.01333088895472767
2015-09-03,0.013445745971760074
2015-09-04,0.013256368671400972
2015-09-05,0.012953515286911365
2015-09-06,0.012684776409836363
2015-09-07,0.012692746415707654
2015-09-08,0.012490052822084307
2015-09-09,0.012789527846853587
2015-09-10,0.01277549373106112
2015-09-11,0.012704937416207034
2015-09-12,0.012985010593926755
2015-09-13,0.01325752885133994
2015-09-14,0.013256090149923254
2015-09-15,0.013234151187455932
2015-09-16,0.013325397624215559
2015-09-17,0.013106451783172029
2015-09-18,0.013050688960537552
2015-09-19,0.01323045669551123
2015-09-20,0.013189547926175705
2015-09-21,0.013423956249114988
2015-09-22,0.013181764520104949
2015-09-23,0.013239721410392861
2015-09-24,0.012992169672541357
2015-09-25,0.012921543883968292
2015-09-26,0.01299860009233673
2015-09-27,0.013052226343188464
2015-09-28,0.012687308848087855
2015-09-29,0.012807721859529629
2015-09-30,0.012846985784254366
2015-10-01,0.012802757340335556
2015-10-02,0.012775703598228987
2015-10-03,0.012716632939613403
2015-10-04,0.012713076221416576
2015-10-05,0.012595645627691953
2015-10-06,0.012305904323889637
2015-10-07,0.012473857219017222
2015-10-08,0.012490755574777973
2015-10-09,0.01240491574060578
2015-10-10,0.012342234545390006
2015-10-11,0.01220633008122405
2015-10-12,0.012315293948467218
2015-10-13,0.012126915858633522
2015-10-14,0.012005011064008727
2015-10-15,0.011911715604623884
2015-10-16,0.011528850536151937
2015-10-17,0.01123503377502
2015-10-18,0.011598232785253697
2015-10-19,0.011485707118598622
2015-10-20,0.011190480251744189
2015-10-21,0.01131044409798228
2015-10-22,0.011009473771759346
2015-10-23,0.010880114695936565
2015-10-24,0.01071800663527805
2015-10-25,0.010658529059068724
2015-10-26,0.010553148248797568
2015-10-27,0.010243934771507975
2015-10-28,0.009905365386087956
2015-10-29,0.009614024101747375
2015-10-30,0.009208651831777442
2015-10-31,0.009760733675597306
2015-11-01,0.009273431130987188
2015-11-02,0.008359358335321788
2015-11-03,0.007492249910750605
2015-11-04,0.007425088812547479
2015-11-05,0.007857062296633167
2015-11-06,0.008082830182585614
2015-11-07,0.007892983306978102
2015-11-08,0.008107897105561838
2015-11-09,0.007998435952736192
2015-11-10,0.008969551054960102
2015-11-11,0.009742308998501986
2015-11-12,0.008957235821790957
2015-11-13,0.008961005310314135
2015-11-14,0.00906750099627715
2015-11-15,0.009440127468837826
2015-11-16,0.009111609005248622
2015-11-17,0.008971349046114338
2015-11-18,0.008963333115115399
2015-11-19,0.009230254940489733
2015-11-20,0.009344424781111233
2015-11-21,0.009216898026226114
2015-11-22,0.009267707883520132
2015-11-23,0.00928789778635178
2015-11-24,0.009398582920738793
2015-11-25,0.00913716833542002
2015-11-26,0.008514180973793152
2015-11-27,0.008421244233450951
2015-11-28,0.008427737695887968
2015-11-29,0.008083104272710633
2015-11-30,0.0079735992599033
2015-12-01,0.008273216081732024
2015-12-02,0.00836753510259553
2015-12-03,0.008308241357998838
2015-12-04,0.008255618442478367
2015-12-05,0.007741258992519017
2015-12-06,0.01627146179489569
2015-12-07,0.015970739500309576
2015-12-08,0.01511756456538376
2015-12-09,0.015146475778681024
2015-12-10,0.015201004693119066
2015-12-11,0.013945125085536964
2015-12-12,0.014482640617042157
2015-12-13,0.01455753918736881
2015-12-14,0.01422238943311137
2015-12-15,0.013580475841322987
2015-12-16,0.01383532596777138
2015-12-17,0.013828101346115439
2015-12-18,0.013640034878796448
2015-12-19,0.013664171445194412
2015-12-20,0.014227120304952625
2015-12-21,0.014370446231858784
2015-12-22,0.01445499913995176
2015-12-23,0.014227893158426572
2015-12-24,0.013837048427303648
2015-12-25,0.013818616579433035
2015-12-26,0.015073407912959497
2015-12-27,0.014889252736225659
2015-12-28,0.014892159979623185
2015-12-29,0.014540179365278818
2015-12-30,0.014740540488494016
2015-12-31,0.014572433331487014
2016-01-01,0.014473171820684621
2016-01-02,0.0144806540740112
2016-01-03,0.014540105441343112
2016-01-04,0.01443393559301448
2016-01-05,0.014494917038439642
2016-01-06,0.014592959074598736
2016-01-07,0.013720319326936231
2016-01-08,0.013846911037179922
2016-01-09,0.013961348613324645
2016-01-10,0.02126140320654633
2016-01-11,0.02129861756350944
2016-01-12,0.02193679164281554
2016-01-13,0.022053115316302104
2016-01-14,0.022197105133959793
2016-01-15,0.026467356193126394
2016-01-16,0.024632281171430043
2016-01-17,0.024960266616510417
2016-01-18,0.024642720763677666
2016-01-19,0.02522690487423987
2016-01-20,0.022831871818375284
2016-01-21,0.023184685762703217
2016-01-22,0.024814594152481263
2016-01-23,0.024590698790330906
2016-01-24,0.023573641382577976
2016-01-25,0.02425120856077153
2016-01-26,0.0241208726603358
2016-01-27,0.023892648836968136
2016-01-28,0.02487955855171572
2016-01-29,0.0249879535467157
2016-01-30,0.025194666033964187
2016-01-31,0.02563159991635854
2016-02-01,0.025403185639621597
2016-02-02,0.02532182345169551
2016-02-03,0.025637652630408375
2016-02-04,0.024351587450289067
2016-02-05,0.024515623553447698
2016-02-06,0.025147131521750056
2016-02-07,0.02512390138460481
2016-02-08,0.025401811593882245
2016-02-09,0.025247024652244685
2016-02-10,0.02482889986955608
2016-02-11,0.024947331674419874
2016-02-12,0.02456205855926713
2016-02-13,0.0240805707788835
2016-02-14,0.023238642079170743
2016-02-15,0.02353961403334446
2016-02-16,0.023061747657874946
2016-02-17,0.022645750741124956
2016-02-18,0.022352552462045528
2016-02-19,0.02243317309003219
2016-02-20,0.021668284361104666
2016-02-21,0.02143035875308383
2016-02-22,0.021442196465393505
2016-02-23,0.02242721923342258
2016-02-24,0.022173099279152734
2016-02-25,0.02218480453877888
2016-02-26,0.02176262212020653
2016-02-27,0.0218105830053142
2016-02-28,0.021749883113090857
2016-02-29,0.021571117269434746
2016-03-01,0.021713644064849182
2016-03-02,0.022174274929353147
2016-03-03,0.022311360783599674
2016-03-04,0.022977539835586692
2016-03-05,0.023435018791927383
2016-03-06,0.023030073067037794
2016-03-07,0.022602875154796892
2016-03-08,0.022717749148712857
2016-03-09,0.022644780653007943
2016-03-10,0.022446324928437063
2016-03-11,0.022276250983032347
2016-03-12,0.02270963035400686
2016-03-13,0.022541867776985025
2016-03-14,0.02246150154552347
2016-03-15,0.022413184299732807
2016-03-16,0.022359349033529784
2016-03-17,0.02227068932160598
2016-03-18,0.02285395624738222
2016-03-19,0.022782497457324156
2016-03-20,0.022614444442634773
2016-03-21,0.022588052906134835
2016-03-22,0.02232749242765803
2016-03-23,0.02225844218180549
2016-03-24,0.022366722285333596
2016-03-25,0.02232390418159348
2016-03-26,0.02226033956882586
2016-03-27,0.022263047908468146
2016-03-28,0.021937705143647117
2016-03-29,0.022278587621254432
2016-03-30,0.022412295356091582
2016-03-31,0.022367961130624683
2016-04-01,0.022270364841700516
2016-04-02,0.022113821349985692
2016-04-03,0.02207762680663785
2016-04-04,0.022087844149396785
2016-04-05,0.021901770085621657
2016-04-06,0.021989504069133827
2016-04-07,0.022051798211502705
2016-04-08,0.02217204795513102
2016-04-09,0.022161366459920288
2016-04-10,0.021978719075362915
2016-04-11,0.021862153388625863
2016-04-12,0.021735075794753433
2016-04-13,0.021811691820610428
2016-04-14,0.021802354119354807
2016-04-15,0.021584713739397823
2016-04-16,0.021519712762982972
2016-04-17,0.021639718361091125
2016-04-18,0.02160754015966561
2016-04-19,0.0212371291827091
2016-04-20,0.02093283324935313
2016-04-21,0.020534581788502787
2016-04-22,0.02067307040199089
2016-04-23,0.020484514267400205
2016-04-24,0.02008371572626377
2016-04-25,0.020002311281570817
2016-04-26,0.01978861193540631
2016-04-27,0.02074837865034674
2016-04-28,0.02057008882922616
2016-04-29,0.020241100897444717
2016-04-30,0.0205979973507073
2016-05-01,0.02736006727153787
2016-05-02,0.02790335369931543
2016-05-03,0.027506150196794983
2016-05-04,0.027748690508089518
2016-05-05,0.02764109970751638
2016-05-06,0.02705638371856758
2016-05-07,0.027087337250234336
2016-05-08,0.027022734303296596
2016-05-09,0.026882435322092134
2016-05-10,0.027424510862077013
2016-05-11,0.027337912051715808
2016-05-12,0.02720100563028426
2016-05-13,0.027229348198170605
2016-05-14,0.027271809093690896
2016-05-15,0.026994216544256405
2016-05-16,0.027201835492013462
2016-05-17,0.027257683280635266
2016-05-18,0.027264346605023724
2016-05-19,0.02828104031617966
2016-05-20,0.027849399932038017
2016-05-21,0.027800919246112776
2016-05-22,0.02803706680922396
2016-05-23,0.027776354838895474
2016-05-24,0.02771880699227413
2016-05-25,0.02743555147571092
2016-05-26,0.027221665425820597
2016-05-27,0.026116145519865408
2016-05-28,0.023772440214309114
2016-05-29,0.02368020944221948
2016-05-30,0.02325533370527492
2016-05-31,0.023076963604187064
2016-06-01,0.022854075546322274
2016-06-02,0.022814983298625337
2016-06-03,0.021543836988571572
2016-06-04,0.021387197461032462
2016-06-05,0.032282305293219404
2016-06-06,0.03171558694074509
2016-06-07,0.032100152142691005
2016-06-08,0.03178350075218759
2016-06-09,0.03220168776037748
2016-06-10,0.03203895269488441
2016-06-11,0.030389854138599185
2016-06-12,0.02759019113835724
2016-06-13,0.026317691143408744
2016-06-14,0.027026755081525623
2016-06-15,0.026659921164056268
2016-06-16,0.024194926959756616
2016-06-17,0.02489484264220973
2016-06-18,0.024592718377381598
2016-06-19,0.04907228905316944
2016-06-20,0.051123670981576406
2016-06-21,0.05595210131666779
2016-06-22,0.06204523452671751
2016-06-23,0.059693278376853495
2016-06-24,0.0564324758742082
2016-06-25,0.05662964611457476
2016-06-26,0.05889803471414802
2016-06-27,0.05723656432008097
2016-06-28,0.05737122280066982
2016-06-29,0.057951015013332045
2016-06-30,0.055176590895099215
2016-07-01,0.05486720945338363
2016-07-02,0.05319847860374957
2016-07-03,0.056393183161127465
2016-07-04,0.05463503124678422
2016-07-05,0.055701515735420516
2016-07-06,0.05502316859852457
2016-07-07,0.05816543398955139
2016-07-08,0.056062120362558726
2016-07-09,0.05672239119785212
2016-07-10,0.056855090411099485
2016-07-11,0.056571480285378534
2016-07-12,0.05436259651618134
2016-07-13,0.0551278855089669
2016-07-14,0.05477863706761776
2016-07-15,0.05446488875437491
2016-07-16,0.054551186371344366
2016-07-17,0.06205736029478221
2016-07-18,0.06304546034367356
2016-07-19,0.06221822116217452
2016-07-20,0.0631597051912539
2016-07-21,0.06327608660066093
2016-07-22,0.06478058096977786
2016-07-23,0.06396887431340505
2016-07-24,0.06318153388463921
2016-07-25,0.06403963603420061
2016-07-26,0.0647807799267372
2016-07-27,0.06423398247181206
2016-07-28,0.0643302962694086
2016-07-29,0.06450397629444272
2016-07-30,0.06465255714336497
2016-07-31,0.06773986310195101
2016-08-01,0.06973351477760514
2016-08-02,0.07926701374149589
2016-08-03,0.0736194481241607
2016-08-04,0.07229632432274638
2016-08-05,0.0734270389967475
2016-08-06,0.0716692237242633
2016-08-07,0.07084163630448005
2016-08-08,0.07085070363978836
2016-08-09,0.07199567055964606
2016-08-10,0.06931915550001458
2016-08-11,0.06934994818941187
2016-08-12,0.06923067516526157
2016-08-13,0.071919553864549
2016-08-14,0.0737076349602001
2016-08-15,0.07419043978917025
2016-08-16,0.07307399861265094
2016-08-17,0.07328562392815839
2016-08-18,0.07336012962434979
2016-08-19,0.0734111195343062
2016-08-20,0.07267780001163794
2016-08-21,0.07257268897131486
2016-08-22,0.07165820863847035
2016-08-23,0.0724574983839712
2016-08-24,0.07281733297870419
2016-08-25,0.07342842747422597
2016-08-26,0.07312241387089112
2016-08-27,0.07417619142619497
2016-08-28,0.07337703853680455
2016-08-29,0.07315520450747245
2016-08-30,0.07276105306645148
2016-08-31,0.0727882225786058
2016-09-01,0.07371849928873785
2016-09-02,0.0728928076339071
2016-09-03,0.07010086186371994
2016-09-04,0.06898934176158
2016-09-05,0.0689795845318729
2016-09-06,0.06839601242879367
2016-09-07,0.0681460206367329
2016-09-08,0.06722685457895598
2016-09-09,0.06754864339609339
2016-09-10,0.06742038308184944
2016-09-11,0.06938390922822794
2016-09-12,0.06914430468008337
2016-09-13,0.06912192433790615
2016-09-14,0.06900614345566544
2016-09-15,0.06950055272836694
2016-09-16,0.069363111827425
2016-09-17,0.06945124469088262
2016-09-18,0.06910849911073476
2016-09-19,0.06906151140655921
2016-09-20,0.07022633448102618
2016-09-21,0.07070289869028229
2016-09-22,0.07068482746303424
2016-09-23,0.06993822229525926
2016-09-24,0.06981737693889319
2016-09-25,0.06988453901681746
2016-09-26,0.0692137843537926
2016-09-27,0.06948429369516705
2016-09-28,0.06957679749274871
2016-09-29,0.069560926179619
2016-09-30,0.06912874561935707
2016-10-01,0.06877975032151387
2016-10-02,0.06901299036591584
2016-10-03,0.06871425611842429
2016-10-04,0.06913292514205131
2016-10-05,0.06896166031421623
2016-10-06,0.06900391245429889
2016-10-07,0.06841430272557365
2016-10-08,0.06841026583757692
2016-10-09,0.06799144559843331
2016-10-10,0.06793457765828764
2016-10-11,0.0657531659473404
2016-10-12,0.06617169966759658
2016-10-13,0.06616136983181987
2016-10-14,0.0660845574028552
2016-10-15,0.0663227628337727
2016-10-16,0.06584046931611519
2016-10-17,0.06607646363001465
2016-10-18,0.06634129585817987
2016-10-19,0.06698126133695752
2016-10-20,0.06693286200300963
2016-10-21,0.0667313189656043
2016-10-22,0.0643012787104238
2016-10-23,0.06471495839034795
2016-10-24,0.06487716471016126
2016-10-25,0.0648105056829496
2016-10-26,0.06289833874383913
2016-10-27,0.062082969642342396
2016-10-28,0.06140785193291873
2016-10-29,0.05937799233168878
2016-10-30,0.060534794609475334
2016-10-31,0.06064907247207156
2016-11-01,0.058112719493527754
2016-11-02,0.057641101284899667
2016-11-03,0.06167305301699419
2016-11-04,0.05988938500551037
2016-11-05,0.05978783720047852
2016-11-06,0.05934414040947597
2016-11-07,0.05955220846963295
2016-11-08,0.05926412226459466
2016-11-09,0.05856662595647749
2016-11-10,0.059339708893201365
2016-11-11,0.05896564618669141
2016-11-12,0.06019168593532828
2016-11-13,0.059995430356835855
2016-11-14,0.059509039721912724
2016-11-15,0.0591191928763971
2016-11-16,0.05710316887590468
2016-11-17,0.05738246804811043
2016-11-18,0.05639245929208089
2016-11-19,0.056327059238329265
2016-11-20,0.05806539826873571
2016-11-21,0.057217467192752836
2016-11-22,0.056395158724011615
2016-11-23,0.05682057270845263
2016-11-24,0.05715161155379878
2016-11-25,0.05685987545173639
2016-11-26,0.057361213345090235
2016-11-27,0.05777376923654576
2016-11-28,0.057452529766791126
2016-11-29,0.05749860119357203
2016-11-30,0.05672180691997695
2016-12-01,0.055913568229081334
2016-12-02,0.05445928564867215
2016-12-03,0.05502236092132059
2016-12-04,0.055060933835396765
2016-12-05,0.05592063621115079
2016-12-06,0.05555903606845094
2016-12-07,0.055066425120484576
2016-12-08,0.05484923333449679
2016-12-09,0.05467244281370393
2016-12-10,0.05460412679282806
2016-12-11,0.054604357170039426
2016-12-12,0.05399031239288714
2016-12-13,0.05405222935519667
2016-12-14,0.05421070697095227
2016-12-15,0.05431284547640639
2016-12-16,0.052664650614079364
2016-12-17,0.052279172002450885
2016-12-18,0.052133070717312026
2016-12-19,0.05220761355433694
2016-12-20,0.05158376345983045
2016-12-21,0.04988950207557095
2016-12-22,0.04838047619405967
2016-12-23,0.0454921926108903
2016-12-24,0.04634657579245644
2016-12-25,0.04630045677760396
2016-12-26,0.04583265543735856
2016-12-27,0.04447208494670924
2016-12-28,0.04226875937871044
2016-12-29,0.04261024956405902
2016-12-30,0.04299615320384679
2016-12-31,0.04251337981070176
2017-01-01,0.05938280723592306
2017-01-02,0.058078582417301794
2017-01-03,0.057233384440639655
2017-01-04,0.05186624014710208
2017-01-05,0.05881249238958756
2017-01-06,0.0660143857934279
2017-01-07,0.0650953423846227
2017-01-08,0.09696767860988467
2017-01-09,0.09785914447593448
2017-01-10,0.09757728670680411
2017-01-11,0.1129806062887817
2017-01-12,0.1093238337695217
2017-01-13,0.10655855140026527
2017-01-14,0.10685343281362102
2017-01-15,0.10646281361058257
2017-01-16,0.1054964785372263
2017-01-17,0.09745588170811954
2017-01-18,0.09973789803942555
2017-01-19,0.09754937908988905
2017-01-20,0.09837963072268029
2017-01-21,0.09565839916320097
2017-01-22,0.09544368563323045
2017-01-23,0.09603795744575142
2017-01-24,0.09996748001750606
2017-01-25,0.09868730444368781
2017-01-26,0.0963623811890697
2017-01-27,0.09594949881357778
2017-01-28,0.09582102956292411
2017-01-29,0.09631814219676907
2017-01-30,0.0956579274559506
2017-01-31,0.09100822373710139
2017-02-01,0.08936227011034163
2017-02-02,0.08787074691857247
2017-02-03,0.08705973814965512
2017-02-04,0.08576912542093565
2017-02-05,0.14596888713721343
2017-02-06,0.14419812345848623
2017-02-07,0.14007395153849808
2017-02-08,0.1402910308648312
2017-02-09,0.1493403735733799
2017-02-10,0.14755593722281507
2017-02-11,0.14569590988129816
2017-02-12,0.14641559407808794
2017-02-13,0.14742614599307183
2017-02-14,0.14554355593033025
2017-02-15,0.14556472548385566
2017-02-16,0.14266543448112956
2017-02-17,0.1393601539161477
2017-02-18,0.1394529804895
2017-02-19,0.13980070994955082
2017-02-20,0.13622488133667707
2017-02-21,0.13066881551990042
2017-02-22,0.1311844979613963
2017-02-23,0.12535970986077086
2017-02-24,0.12524846298314612
2017-02-25,0.12885808521441525
2017-02-26,0.125160943711349
2017-02-27,0.12389482410983718
2017-02-28,0.12366500748318221
2017-03-01,0.12003362861771098
2017-03-02,0.11688108778682826
2017-03-03,0.11414423984784892
2017-03-04,0.11596318063718061
2017-03-05,0.11537366333248414
2017-03-06,0.11392135571719621
2017-03-07,0.11860889646120767
2017-03-08,0.12736472406260396
2017-03-09,0.12225705109044398
2017-03-10,0.13155762805975016
2017-03-11,0.1225977812039143
2017-03-12,0.16434007374068435
2017-03-13,0.16230804245999847
2017-03-14,0.16141141742143844
2017-03-15,0.15915810563137406
2017-03-16,0.1700065057212407
2017-03-17,0.18524512224833564
2017-03-18,0.20250668862849536
2017-03-19,0.24863882270318638
2017-03-20,0.24265400448417793
2017-03-21,0.22851206019783685
2017-03-22,0.24301441815192523
2017-03-23,0.2422475291739952
2017-03-24,0.26553389184091314
2017-03-25,0.25942351102446676
2017-03-26,0.2585315425065546
2017-03-27,0.24135413871189493
2017-03-28,0.24028083384889723
2017-03-29,0.2408091340076784
2017-03-30,0.23868725031276614
2017-03-31,0.22806435865161617
2017-04-01,0.22592527763616108
2017-04-02,0.25568720947406964
2017-04-03,0.25880995677601903
2017-04-04,0.25669698597778967
2017-04-05,0.26103705844726666
2017-04-06,0.25067259241242673
2017-04-07,0.2492666985509194
2017-04-08,0.2511999710227308
2017-04-09,0.24671190276688684
2017-04-10,0.24618984661249504
2017-04-11,0.24477793794797498
2017-04-12,0.24338281956988714
2017-04-13,0.25046205358677565
2017-04-14,0.2504116168622896
2017-04-15,0.2494586977234515
2017-04-16,0.22095690209031033
2017-04-17,0.21463587277953133
2017-04-18,0.2142942530665261
2017-04-19,0.21440292057450888
2017-04-20,0.2113468470333585
2017-04-21,0.20548627042691509
2017-04-22,0.20185551665015136
2017-04-23,0.21736586801518817
2017-04-24,0.21568964043046285
2017-04-25,0.2089626593308324
2017-04-26,0.21057007353610624
2017-04-27,0.2012751571421948
2017-04-28,0.20187052955213855
2017-04-29,0.19524807287695176
2017-04-30,0.22417366992002744
2017-05-01,0.20977735722163682
2017-05-02,0.20939253374812167
2017-05-03,0.20158365266974798
2017-05-04,0.19769844641892598
2017-05-05,0.19866811957313663
2017-05-06,0.19235894021142458
2017-05-07,0.16833908078367543
2017-05-08,0.16026519072368067
2017-05-09,0.1650982103329449
2017-05-10,0.15813514206625262
2017-05-11,0.1525399817858553
2017-05-12,0.15976870047698535
2017-05-13,0.15301191337923578
2017-05-14,0.15092964578367804
2017-05-15,0.14713821110218542
2017-05-16,0.13966741530227214
2017-05-17,0.12935006059926588
2017-05-18,0.1272751214284376
2017-05-19,0.12938671653274547
2017-05-20,0.12202060488748608
2017-05-21,0.12294628269592228
2017-05-22,0.12306015829633844
2017-05-23,0.1127305808085553
2017-05-24,0.11092246432879102
2017-05-25,0.1190983343270576
2017-05-26,0.12162918673544423
2017-05-27,0.13474740196692508
2017-05-28,0.21121156417730275
2017-05-29,0.2131872589168956
2017-05-30,0.21997139043940164
2017-05-31,0.21220690052877728
2017-06-01,0.1883962903782058
2017-06-02,0.18624520268259218
2017-06-03,0.181188601138169
2017-06-04,0.17940604535712504
2017-06-05,0.17083308542877246
2017-06-06,0.16098041704386254
2017-06-07,0.17212583333919668
2017-06-08,0.16299868900774783
2017-06-09,0.1609837767134213
2017-06-10,0.1601519237708716
2017-06-11,0.18698861346729587
2017-06-12,0.20928060164315232
2017-06-13,0.20265415879573123
2017-06-14,0.22180035256613626
2017-06-15,0.22930603603923097
2017-06-16,0.2205595213131443
2017-06-17,0.20961761976114934
2017-06-18,0.2172147781862557
2017-06-19,0.20604082567673462
2017-06-20,0.19589356994774332
2017-06-21,0.20702419003601366
2017-06-22,0.2029945047545387
2017-06-23,0.200630123999643
2017-06-24,0.2141214265669751
2017-06-25,0.24870938241604792
2017-06-26,0.2586225199222845
2017-06-27,0.24645703916157755
2017-06-28,0.24849252891854662
2017-06-29,0.25146853626883103
2017-06-30,0.25724827375183895
2017-07-01,0.26555437806974813
2017-07-02,0.38505453936138395
2017-07-03,0.3744944735878525
2017-07-04,0.36563724251278656
2017-07-05,0.36507036760448675
2017-07-06,0.363012464755779
2017-07-07,0.387200098369043
2017-07-08,0.3791146855348862
2017-07-09,0.39864987628796716
2017-07-10,0.442280029165382
2017-07-11,0.4509640261416587
2017-07-12,0.42472047726042816
2017-07-13,0.4333566875036923
2017-07-14,0.3190990052453384
2017-07-15,0.35828422363798307
2017-07-16,0.5039030367972707
2017-07-17,0.42923902178169315
2017-07-18,0.3907263182272387
2017-07-19,0.4276663060392117
2017-07-20,0.34505706427605004
2017-07-21,0.3683752662220093
2017-07-22,0.3426056114939555
2017-07-23,0.3816129319349588
2017-07-24,0.38130044634794275
2017-07-25,0.41377162071377616
2017-07-26,0.4234199580278669
2017-07-27,0.4084158266647471
