date,Close,High,Low,Open,Volume
2018-07-12,7370.77978515625,7534.990234375,6136.419921875,6396.77978515625,30575860480
2018-07-19,8181.39013671875,8424.26953125,7262.41015625,7378.2001953125,35726139648
2018-07-26,7624.91015625,8290.330078125,7504.9501953125,8176.85009765625,33827459952
2018-08-02,6305.7998046875,7712.77001953125,6226.22021484375,7634.18994140625,30461890000
2018-08-09,6308.52001953125,6625.72998046875,5971.0498046875,6305.56005859375,32789950000
2018-08-16,6376.7099609375,6816.7900390625,6276.41015625,6294.22998046875,28327490000
2018-08-23,7047.16015625,7113.2998046875,6371.33984375,6371.33984375,26956920000
2018-08-30,6792.830078125,7388.43017578125,6792.830078125,7043.759765625,31566350000
2018-09-06,6351.7998046875,6755.14013671875,6197.52001953125,6755.14013671875,28923340000
2018-09-13,6398.5400390625,6596.10009765625,6208.33984375,6354.240234375,27299370000
2018-09-20,6495.0,6814.56005859375,6381.85986328125,6398.85009765625,32928000000
2018-09-27,6502.58984375,6785.02978515625,6454.02978515625,6495.2900390625,29854750000
2018-10-04,6585.52978515625,6675.06005859375,6497.91015625,6497.91015625,25424200000
2018-10-11,6544.43017578125,6965.06005859375,6236.47021484375,6586.740234375,30648480000
2018-10-18,6495.83984375,6567.5400390625,6445.31005859375,6542.330078125,24949370000
2018-10-25,6317.60986328125,6507.41015625,6306.990234375,6484.64990234375,25547290000
2018-11-01,6530.14013671875,6552.16015625,6294.56982421875,6318.14013671875,29889030000
2018-11-08,5738.35009765625,6536.919921875,5544.08984375,6522.27001953125,32854970000
2018-11-15,4602.169921875,5774.81982421875,4272.10986328125,5736.14990234375,42362260000
2018-11-22,4257.419921875,4629.64013671875,3585.06005859375,4611.56982421875,40701900000
2018-11-29,3753.994873046875,4413.0205078125,3753.994873046875,4269.00439453125,38609498279
2018-12-06,3486.9501953125,3874.966064453125,3280.228759765625,3754.074462890625,36823444658
2018-12-13,3745.95068359375,3949.322998046875,3191.303466796875,3487.87939453125,34143411184
2018-12-20,3857.297607421875,4271.79248046875,3728.974609375,3742.195068359375,46615967420
2018-12-27,3943.409423828125,3963.7587890625,3642.632080078125,3854.6884765625,34754909838
2019-01-03,4035.29638671875,4109.02099609375,3783.853759765625,3931.048583984375,35763942117
2019-01-10,3655.0068359375,4064.066650390625,3544.92724609375,4034.411376953125,38455363947
2019-01-17,3585.123046875,3758.533447265625,3539.721435546875,3651.87109375,37757289314
2019-01-24,3486.181640625,3654.93310546875,3400.81982421875,3584.500244140625,39958855389
2019-01-31,3413.767822265625,3523.287353515625,3398.5654296875,3485.4091796875,37412150632
2019-02-07,3632.070556640625,3695.614013671875,3391.023681640625,3414.929443359375,44378021121
2019-02-14,3999.820556640625,4010.87939453125,3607.69775390625,3631.170166015625,53872470447
2019-02-21,3851.04736328125,4210.6416015625,3787.058837890625,4000.2568359375,60869463870
2019-02-28,3903.942626953125,3919.510498046875,3733.749755859375,3848.261962890625,59271953733
2019-03-07,3906.71728515625,3987.23779296875,3863.55908203125,3903.384765625,70137149411
2019-03-14,4087.476318359375,4089.4619140625,3901.296875,3905.576904296875,67120583078
2019-03-21,4087.066162109375,4097.35986328125,3934.03125,4083.953857421875,70772479877
2019-03-28,4973.02197265625,5307.00341796875,4034.09716796875,4087.58447265625,93423125528
2019-04-04,5324.5517578125,5421.6513671875,4836.7939453125,4971.3076171875,116055155889
2019-04-11,5251.93798828125,5354.2255859375,4955.8525390625,5325.08154296875,87793360362
2019-04-18,5464.86669921875,5642.04443359375,5233.3349609375,5251.48046875,101455193473
2019-04-25,5402.697265625,5542.23828125,5177.36865234375,5466.5244140625,99367641661
2019-05-02,5982.45751953125,5989.98095703125,5394.21728515625,5402.4228515625,114826038539
2019-05-09,8205.16796875,8268.712890625,5982.31640625,5982.31640625,181898654116
2019-05-16,7680.06640625,8320.82421875,7038.12451171875,8194.5009765625,184180673659
2019-05-23,8659.4873046875,8907.1748046875,7533.19677734375,7677.26904296875,174961256806
2019-05-30,7824.2314453125,9008.314453125,7564.48876953125,8661.7607421875,165741405522
2019-06-06,8145.857421875,8196.6484375,7571.47119140625,7819.63330078125,126580471597
2019-06-13,9273.521484375,9416.4072265625,8087.06103515625,8145.54541015625,127178125991
2019-06-20,13016.2314453125,13796.4892578125,9232.484375,9273.060546875,178721433861
2019-06-27,11961.26953125,13311.14453125,9737.884765625,13017.125,223436646452
2019-07-04,12156.5126953125,13129.529296875,10874.96484375,11972.71875,175497890051
2019-07-11,9693.802734375,12144.623046875,9163.134765625,12139.7138671875,169763804698
2019-07-18,9811.92578125,11048.662109375,9376.798828125,9698.5029296875,134836712810
2019-07-25,10085.6279296875,10167.3203125,9252.296875,9809.0966796875,105126940305
2019-08-01,11941.96875,12273.8212890625,9922.01953125,10077.4423828125,136244096921
2019-08-08,10051.7041015625,11979.419921875,10028.1357421875,11954.0400390625,122040848721
2019-08-15,10138.0498046875,10947.0419921875,9675.31640625,10038.421875,120469603278
2019-08-22,9754.4228515625,10512.328125,9716.65625,10142.521484375,113134473908
2019-08-29,10594.4931640625,10762.64453125,9421.6298828125,9756.7861328125,106916989817
2019-09-05,10178.3720703125,10898.76171875,9980.7763671875,10588.18359375,110996564693
2019-09-12,10198.248046875,10442.25390625,10099.2421875,10176.8193359375,101579615313
2019-09-19,8486.9931640625,10295.6689453125,8325.396484375,10200.49609375,123189339840
2019-09-26,8393.0419921875,8515.685546875,7830.7587890625,8487.669921875,108389458329
2019-10-03,8595.740234375,8627.7060546875,7905.76611328125,8390.7744140625,105156556112
2019-10-10,8047.52685546875,8721.7802734375,7985.08984375,8585.2802734375,112007416923
2019-10-17,7514.671875,8296.6943359375,7469.32275390625,8047.8125,113881725617
2019-10-24,9205.7265625,10021.744140625,7446.98876953125,7509.72802734375,209144726293
2019-10-31,9360.8798828125,9505.0517578125,9028.7177734375,9202.4580078125,168786002657
2019-11-07,8808.2626953125,9368.4765625,8685.427734375,9352.3935546875,143321007439
2019-11-14,8027.26806640625,8826.943359375,8010.51171875,8811.9365234375,139473010077
2019-11-21,7531.66357421875,8110.09814453125,6617.1669921875,8023.64453125,196005150431
2019-11-28,7252.03466796875,7836.10205078125,7170.9228515625,7536.8203125,128182482865
2019-12-05,7217.42724609375,7743.431640625,7195.52734375,7253.24169921875,120255523344
2019-12-12,7276.802734375,7324.98486328125,6540.04931640625,7216.73876953125,144484569643
2019-12-19,7275.15576171875,7656.17626953125,7041.3818359375,7277.5908203125,163368425015
2019-12-26,7200.17431640625,7513.9482421875,7169.77783203125,7274.79931640625,151983044539
2020-01-02,8079.86279296875,8396.73828125,6914.99609375,7202.55126953125,170799022057
2020-01-09,8807.0107421875,8890.1171875,7726.77490234375,8082.2958984375,208612707221
2020-01-16,8680.8759765625,9164.3623046875,8544.5205078125,8812.4814453125,207361212590
2020-01-23,9316.6298828125,9406.431640625,8266.8408203125,8680.650390625,185722285061
2020-01-30,9613.423828125,9701.2998046875,9112.8115234375,9316.0166015625,214619017111
2020-02-06,10326.0546875,10393.611328125,9539.818359375,9617.8212890625,263610381594
2020-02-13,9633.38671875,10457.626953125,9507.6376953125,10323.9609375,320195512747
2020-02-20,8820.5224609375,9951.74609375,8704.4267578125,9629.3251953125,300894825204
2020-02-27,8755.24609375,8932.892578125,8471.212890625,8825.09375,281208299580
2020-03-05,7911.43017578125,9167.6953125,7642.8125,8760.28515625,284548672146
2020-03-12,5238.4384765625,7929.1162109375,4106.98095703125,7913.6162109375,320158995346
2020-03-19,6681.06298828125,6892.51123046875,5236.96875,5245.41650390625,327341698080
2020-03-26,6606.7763671875,6793.83642578125,5903.234375,6675.1708984375,243398859444
2020-04-02,7334.0986328125,7427.939453125,6595.91845703125,6606.7763671875,278037186299
2020-04-09,6642.10986328125,7341.4482421875,6633.40283203125,7337.96630859375,250437687478
2020-04-16,7117.20751953125,7280.52197265625,6555.50439453125,6640.4541015625,246641073858
2020-04-23,8801.0380859375,8871.75390625,7081.5947265625,7121.30615234375,273700161389
2020-04-30,9268.76171875,9440.650390625,8533.255859375,8797.669921875,336508339265
2020-05-07,9269.9873046875,9996.7431640625,8374.3232421875,9261.8955078125,367605570140
2020-05-14,9522.9814453125,9906.0302734375,9255.03515625,9271.3291015625,298462395589
2020-05-21,9181.017578125,9555.2421875,8719.66796875,9522.740234375,222996485456
2020-05-28,9656.7177734375,10199.5654296875,9148.45703125,9184.9453125,227103593037
2020-06-04,9870.0947265625,9908.896484375,9458.150390625,9655.8544921875,165795860482
2020-06-11,9480.2548828125,9938.2978515625,8990.17578125,9870.078125,157856714872
2020-06-18,9313.6103515625,9680.3671875,9247.3798828125,9481.5673828125,126929307698
2020-06-25,9228.3251953125,9340.1611328125,8975.525390625,9314.126953125,116959373544
2020-07-02,9428.3330078125,9450.3359375,8977.015625,9231.1396484375,106043098183
2020-07-09,9192.8369140625,9431.37890625,9118.001953125,9427.994140625,114012601683
2020-07-16,9525.36328125,9530.5185546875,9088.947265625,9191.98046875,103207583517
2020-07-23,11100.4677734375,11304.3974609375,9481.4541015625,9527.1416015625,160560787704
2020-07-30,11747.0224609375,12034.14453125,10895.455078125,11099.8330078125,165436620262
2020-08-06,11584.9345703125,12045.140625,11195.708984375,11749.87109375,159813163572
2020-08-13,11758.283203125,12359.056640625,11216.8720703125,11588.4052734375,174472223792
2020-08-20,11488.36328125,11900.4111328125,11189.8505859375,11761.5,152093605553
2020-08-27,11414.0341796875,12067.0810546875,11185.94140625,11485.6083984375,157928157260
2020-09-03,10242.34765625,11443.0224609375,9916.4931640625,11407.19140625,235142736021
2020-09-10,10974.9052734375,11100.1240234375,10140.8369140625,10242.330078125,271597515419
2020-09-17,10246.1865234375,11134.0927734375,10197.865234375,10973.251953125,188252891146
2020-09-24,10784.4912109375,10945.34765625,10231.490234375,10248.7861328125,325607335203
2020-10-01,10668.96875,10933.6240234375,10416.689453125,10795.2548828125,332557368328
2020-10-08,11429.5068359375,11698.4677734375,10562.6064453125,10669.37109375,203469337270
2020-10-15,12823.689453125,13184.56640625,11223.0126953125,11426.6025390625,185727762490
2020-10-22,13271.28515625,13837.6953125,12717.09375,12801.6357421875,211732628480
2020-10-29,14133.70703125,14218.7666015625,12980.0595703125,13271.298828125,237599079465
2020-11-05,15701.33984375,15916.2607421875,14102.0888671875,14133.7333984375,231847620788
2020-11-12,17804.005859375,18393.94921875,15534.771484375,15701.298828125,236509244357
2020-11-19,18732.12109375,19390.96484375,17382.5546875,17803.861328125,292829608916
2020-11-26,19201.091796875,19845.974609375,16351.03515625,18729.83984375,298768165070
2020-12-03,18553.916015625,19566.19140625,17935.546875,19205.92578125,211347955810
2020-12-10,21310.59765625,21458.908203125,17619.533203125,18553.298828125,194294814390
2020-12-17,23241.345703125,24209.66015625,21234.67578125,21308.3515625,329268786217
2020-12-24,28840.953125,28937.740234375,22777.59765625,23240.203125,343571830830
2020-12-31,36824.36328125,36879.69921875,28201.9921875,28841.57421875,458016156111
2021-01-07,37316.359375,41946.73828125,30549.599609375,36833.875,582292732325
2021-01-14,35547.75,39966.40625,33570.4765625,37325.109375,415033261201
2021-01-21,30432.546875,35552.6796875,28953.373046875,35549.3984375,432578147096
2021-01-28,37472.08984375,38406.26171875,30023.20703125,30441.041015625,497963905938
2021-02-04,44918.18359375,48003.72265625,36317.5,37475.10546875,544840975059
2021-02-11,52149.0078125,52533.9140625,44187.76171875,44898.7109375,534383115845
2021-02-18,49705.33203125,58330.5703125,45290.58984375,52140.97265625,497443700258
2021-02-25,50538.2421875,52535.13671875,43241.6171875,49709.08203125,659472351068
2021-03-04,56008.55078125,57258.25390625,46542.515625,50522.3046875,335276002649
2021-03-11,58870.89453125,61683.86328125,53555.02734375,55963.1796875,403460825355
2021-03-18,52774.265625,60116.25,52514.33203125,58893.078125,390638763222
2021-03-25,58918.83203125,59930.02734375,50856.5703125,52726.74609375,397165663654
2021-04-01,56048.9375,60267.1875,55604.0234375,58926.5625,433197635553
2021-04-08,63109.6953125,64863.09765625,55879.0859375,56099.9140625,403491709860
2021-04-15,53906.08984375,63821.671875,52829.53515625,63075.1953125,496975822583
2021-04-22,54824.703125,56227.20703125,47159.484375,53857.10546875,412331742656
2021-04-29,57424.0078125,58973.30859375,52418.02734375,54858.08984375,369017857205
